id,ticket_id,user_id,vehicle_id,jo_date,date_arrived,date_promised,started_at,completed_at,released_at,estimated_duration,actual_duration,estimated_grand_total,actual_grand_total,partial_payment,balance,status,quotation_notes,quotation_approved
336,336,379,180,2026-02-24,2026-02-24 06:14:04,2026-02-24 06:14:04,2026-02-25 06:14:04,2026-02-25 06:14:04,2026-02-25 06:14:04,02:00:00,02:00:00,3688.13,3821.79,0.00,3821.79,in_progress,Generated by seed,True
337,337,380,181,2026-02-28,2026-02-28 02:24:42,2026-02-28 02:24:42,2026-03-01 02:24:42,2026-03-01 02:24:42,2026-03-01 02:24:42,02:00:00,02:00:00,1147.20,1222.91,0.00,1222.91,in_progress,Generated by seed,True
338,338,381,182,2026-02-26,2026-02-26 16:07:45,2026-02-26 16:07:45,2026-02-27 16:07:45,2026-02-27 16:07:45,2026-02-27 16:07:45,02:00:00,02:00:00,2027.10,1860.00,0.00,1860.00,completed,Generated by seed,True
339,339,381,182,2026-03-13,2026-03-13 07:35:30,2026-03-13 07:35:30,2026-03-14 07:35:30,2026-03-14 07:35:30,2026-03-14 07:35:30,02:00:00,02:00:00,6028.94,6012.45,0.00,6012.45,completed,Generated by seed,True
340,340,382,183,2026-02-15,2026-02-15 11:17:36,2026-02-15 11:17:36,2026-02-16 11:17:36,2026-02-16 11:17:36,2026-02-16 11:17:36,02:00:00,02:00:00,1828.01,1817.52,0.00,1817.52,completed,Generated by seed,True
341,341,382,183,2026-03-14,2026-03-14 07:23:33,2026-03-14 07:23:33,2026-03-15 07:23:33,2026-03-15 07:23:33,2026-03-15 07:23:33,02:00:00,02:00:00,6011.41,6223.27,0.00,6223.27,in_progress,Generated by seed,True
342,342,383,184,2026-02-03,2026-02-03 05:53:48,2026-02-03 05:53:48,2026-02-04 05:53:48,2026-02-04 05:53:48,2026-02-04 05:53:48,02:00:00,02:00:00,760.13,734.39,0.00,734.39,in_progress,Generated by seed,True
343,343,384,185,2026-02-15,2026-02-15 23:17:58,2026-02-15 23:17:58,2026-02-16 23:17:58,2026-02-16 23:17:58,2026-02-16 23:17:58,02:00:00,02:00:00,5979.68,6306.58,0.00,6306.58,completed,Generated by seed,True
344,344,384,185,2026-02-28,2026-02-28 17:12:14,2026-02-28 17:12:14,2026-03-01 17:12:14,2026-03-01 17:12:14,2026-03-01 17:12:14,02:00:00,02:00:00,1479.88,1740.34,0.00,1740.34,completed,Generated by seed,True
345,345,385,186,2026-02-06,2026-02-06 21:15:52,2026-02-06 21:15:52,2026-02-07 21:15:52,2026-02-07 21:15:52,2026-02-07 21:15:52,02:00:00,02:00:00,1519.02,1527.12,0.00,1527.12,completed,Generated by seed,True
346,346,385,186,2026-03-07,2026-03-07 02:35:14,2026-03-07 02:35:14,2026-03-08 02:35:14,2026-03-08 02:35:14,2026-03-08 02:35:14,02:00:00,02:00:00,4326.90,4469.21,0.00,4469.21,completed,Generated by seed,True
347,347,385,186,2026-03-29,2026-03-29 21:05:35,2026-03-29 21:05:35,2026-03-30 21:05:35,2026-03-30 21:05:35,2026-03-30 21:05:35,02:00:00,02:00:00,4320.56,4205.87,0.00,4205.87,completed,Generated by seed,True
348,348,386,187,2026-01-27,2026-01-27 12:56:52,2026-01-27 12:56:52,2026-01-28 12:56:52,2026-01-28 12:56:52,2026-01-28 12:56:52,02:00:00,02:00:00,4741.95,5354.34,0.00,5354.34,in_progress,Generated by seed,True
349,349,387,188,2026-03-05,2026-03-05 22:37:02,2026-03-05 22:37:02,2026-03-06 22:37:02,2026-03-06 22:37:02,2026-03-06 22:37:02,02:00:00,02:00:00,1580.96,1475.92,0.00,1475.92,completed,Generated by seed,True
350,350,387,188,2026-02-22,2026-02-22 17:42:53,2026-02-22 17:42:53,2026-02-23 17:42:53,2026-02-23 17:42:53,2026-02-23 17:42:53,02:00:00,02:00:00,4791.93,5044.53,0.00,5044.53,in_progress,Generated by seed,True
351,351,388,189,2026-02-14,2026-02-14 12:50:17,2026-02-14 12:50:17,2026-02-15 12:50:17,2026-02-15 12:50:17,2026-02-15 12:50:17,02:00:00,02:00:00,824.51,940.73,0.00,940.73,completed,Generated by seed,True
352,352,389,190,2026-03-04,2026-03-04 01:19:56,2026-03-04 01:19:56,2026-03-05 01:19:56,2026-03-05 01:19:56,2026-03-05 01:19:56,02:00:00,02:00:00,839.01,736.76,0.00,736.76,completed,Generated by seed,True
353,353,389,190,2026-03-23,2026-03-23 13:10:50,2026-03-23 13:10:50,2026-03-24 13:10:50,2026-03-24 13:10:50,2026-03-24 13:10:50,02:00:00,02:00:00,4807.60,4640.98,0.00,4640.98,in_progress,Generated by seed,True
354,354,390,191,2026-03-06,2026-03-06 08:36:01,2026-03-06 08:36:01,2026-03-07 08:36:01,2026-03-07 08:36:01,2026-03-07 08:36:01,02:00:00,02:00:00,4820.18,5144.61,0.00,5144.61,completed,Generated by seed,True
355,355,391,192,2026-02-01,2026-02-01 23:18:07,2026-02-01 23:18:07,2026-02-02 23:18:07,2026-02-02 23:18:07,2026-02-02 23:18:07,02:00:00,02:00:00,3542.72,3503.04,0.00,3503.04,completed,Generated by seed,True
356,356,392,193,2026-02-11,2026-02-11 14:29:36,2026-02-11 14:29:36,2026-02-12 14:29:36,2026-02-12 14:29:36,2026-02-12 14:29:36,02:00:00,02:00:00,7573.59,7389.75,0.00,7389.75,in_progress,Generated by seed,True
357,357,393,194,2026-01-27,2026-01-27 16:23:34,2026-01-27 16:23:34,2026-01-28 16:23:34,2026-01-28 16:23:34,2026-01-28 16:23:34,02:00:00,02:00:00,5055.20,5045.56,0.00,5045.56,completed,Generated by seed,True
358,358,393,194,2026-02-26,2026-02-26 11:05:39,2026-02-26 11:05:39,2026-02-27 11:05:39,2026-02-27 11:05:39,2026-02-27 11:05:39,02:00:00,02:00:00,3797.19,3496.70,0.00,3496.70,completed,Generated by seed,True
359,359,394,195,2026-02-14,2026-02-14 22:25:13,2026-02-14 22:25:13,2026-02-15 22:25:13,2026-02-15 22:25:13,2026-02-15 22:25:13,02:00:00,02:00:00,1950.26,1962.64,0.00,1962.64,in_progress,Generated by seed,True
360,360,395,196,2026-02-26,2026-02-26 22:29:30,2026-02-26 22:29:30,2026-02-27 22:29:30,2026-02-27 22:29:30,2026-02-27 22:29:30,02:00:00,02:00:00,4587.99,5152.69,0.00,5152.69,completed,Generated by seed,True
361,361,396,197,2026-02-22,2026-02-22 17:33:50,2026-02-22 17:33:50,2026-02-23 17:33:50,2026-02-23 17:33:50,2026-02-23 17:33:50,02:00:00,02:00:00,1815.99,2330.27,0.00,2330.27,in_progress,Generated by seed,True
362,362,397,198,2026-02-08,2026-02-08 17:25:37,2026-02-08 17:25:37,2026-02-09 17:25:37,2026-02-09 17:25:37,2026-02-09 17:25:37,02:00:00,02:00:00,790.76,886.23,0.00,886.23,completed,Generated by seed,True
363,363,397,198,2026-03-23,2026-03-23 16:43:11,2026-03-23 16:43:11,2026-03-24 16:43:11,2026-03-24 16:43:11,2026-03-24 16:43:11,02:00:00,02:00:00,4592.85,4127.32,0.00,4127.32,completed,Generated by seed,True
364,364,398,199,2026-02-19,2026-02-19 10:01:44,2026-02-19 10:01:44,2026-02-20 10:01:44,2026-02-20 10:01:44,2026-02-20 10:01:44,02:00:00,02:00:00,4458.63,4979.23,0.00,4979.23,in_progress,Generated by seed,True
365,365,399,200,2026-02-01,2026-02-01 05:28:05,2026-02-01 05:28:05,2026-02-02 05:28:05,2026-02-02 05:28:05,2026-02-02 05:28:05,02:00:00,02:00:00,10014.87,10141.57,0.00,10141.57,completed,Generated by seed,True
366,366,400,201,2026-02-19,2026-02-19 23:40:09,2026-02-19 23:40:09,2026-02-20 23:40:09,2026-02-20 23:40:09,2026-02-20 23:40:09,02:00:00,02:00:00,3122.69,3719.18,0.00,3719.18,completed,Generated by seed,True
367,367,401,202,2026-03-01,2026-03-01 11:59:39,2026-03-01 11:59:39,2026-03-02 11:59:39,2026-03-02 11:59:39,2026-03-02 11:59:39,02:00:00,02:00:00,6466.68,6201.78,0.00,6201.78,completed,Generated by seed,True
368,368,401,202,2026-03-21,2026-03-21 01:08:58,2026-03-21 01:08:58,2026-03-22 01:08:58,2026-03-22 01:08:58,2026-03-22 01:08:58,02:00:00,02:00:00,2921.21,2979.73,0.00,2979.73,in_progress,Generated by seed,True
369,369,402,203,2026-02-02,2026-02-02 02:36:54,2026-02-02 02:36:54,2026-02-03 02:36:54,2026-02-03 02:36:54,2026-02-03 02:36:54,02:00:00,02:00:00,2414.93,2767.68,0.00,2767.68,completed,Generated by seed,True
370,370,402,203,2026-03-18,2026-03-18 01:57:39,2026-03-18 01:57:39,2026-03-19 01:57:39,2026-03-19 01:57:39,2026-03-19 01:57:39,02:00:00,02:00:00,4474.52,4526.86,0.00,4526.86,in_progress,Generated by seed,True
371,371,403,204,2026-03-02,2026-03-02 13:38:01,2026-03-02 13:38:01,2026-03-03 13:38:01,2026-03-03 13:38:01,2026-03-03 13:38:01,02:00:00,02:00:00,777.87,765.87,0.00,765.87,completed,Generated by seed,True
372,372,403,204,2026-03-11,2026-03-11 06:36:22,2026-03-11 06:36:22,2026-03-12 06:36:22,2026-03-12 06:36:22,2026-03-12 06:36:22,02:00:00,02:00:00,2145.70,2124.02,0.00,2124.02,in_progress,Generated by seed,True
373,373,404,205,2026-02-23,2026-02-23 05:44:57,2026-02-23 05:44:57,2026-02-24 05:44:57,2026-02-24 05:44:57,2026-02-24 05:44:57,02:00:00,02:00:00,1095.35,1255.57,0.00,1255.57,completed,Generated by seed,True
374,374,405,206,2026-01-31,2026-01-31 19:13:05,2026-01-31 19:13:05,2026-02-01 19:13:05,2026-02-01 19:13:05,2026-02-01 19:13:05,02:00:00,02:00:00,6899.67,7978.29,0.00,7978.29,completed,Generated by seed,True
375,375,405,206,2026-03-24,2026-03-24 10:14:32,2026-03-24 10:14:32,2026-03-25 10:14:32,2026-03-25 10:14:32,2026-03-25 10:14:32,02:00:00,02:00:00,1269.75,1173.62,0.00,1173.62,in_progress,Generated by seed,True
376,376,406,207,2026-02-27,2026-02-27 16:22:10,2026-02-27 16:22:10,2026-02-28 16:22:10,2026-02-28 16:22:10,2026-02-28 16:22:10,02:00:00,02:00:00,3865.96,4337.76,0.00,4337.76,completed,Generated by seed,True
377,377,406,207,2026-04-07,2026-04-07 09:31:59,2026-04-07 09:31:59,2026-04-08 09:31:59,2026-04-08 09:31:59,2026-04-08 09:31:59,02:00:00,02:00:00,2060.11,2282.65,0.00,2282.65,completed,Generated by seed,True
378,378,407,208,2026-01-28,2026-01-28 06:49:34,2026-01-28 06:49:34,2026-01-29 06:49:34,2026-01-29 06:49:34,2026-01-29 06:49:34,02:00:00,02:00:00,1168.37,1099.52,0.00,1099.52,completed,Generated by seed,True
379,379,407,208,2026-03-24,2026-03-24 15:18:22,2026-03-24 15:18:22,2026-03-25 15:18:22,2026-03-25 15:18:22,2026-03-25 15:18:22,02:00:00,02:00:00,767.37,878.64,0.00,878.64,completed,Generated by seed,True
380,380,407,208,2026-04-01,2026-04-01 10:38:03,2026-04-01 10:38:03,2026-04-02 10:38:03,2026-04-02 10:38:03,2026-04-02 10:38:03,02:00:00,02:00:00,1590.17,1566.06,0.00,1566.06,completed,Generated by seed,True
381,381,408,209,2026-02-20,2026-02-20 10:08:07,2026-02-20 10:08:07,2026-02-21 10:08:07,2026-02-21 10:08:07,2026-02-21 10:08:07,02:00:00,02:00:00,3316.13,3419.79,0.00,3419.79,completed,Generated by seed,True
382,382,409,210,2026-01-30,2026-01-30 11:11:35,2026-01-30 11:11:35,2026-01-31 11:11:35,2026-01-31 11:11:35,2026-01-31 11:11:35,02:00:00,02:00:00,1957.51,2250.99,0.00,2250.99,completed,Generated by seed,True
383,383,409,210,2026-03-28,2026-03-28 08:13:39,2026-03-28 08:13:39,2026-03-29 08:13:39,2026-03-29 08:13:39,2026-03-29 08:13:39,02:00:00,02:00:00,857.07,874.71,0.00,874.71,in_progress,Generated by seed,True
384,384,410,211,2026-02-13,2026-02-13 12:03:18,2026-02-13 12:03:18,2026-02-14 12:03:18,2026-02-14 12:03:18,2026-02-14 12:03:18,02:00:00,02:00:00,7018.34,8072.54,0.00,8072.54,completed,Generated by seed,True
385,385,410,211,2026-02-28,2026-02-28 14:09:23,2026-02-28 14:09:23,2026-03-01 14:09:23,2026-03-01 14:09:23,2026-03-01 14:09:23,02:00:00,02:00:00,3219.20,3606.59,0.00,3606.59,completed,Generated by seed,True
386,386,410,211,2026-05-03,2026-05-03 18:30:07,2026-05-03 18:30:07,2026-05-04 18:30:07,2026-05-04 18:30:07,2026-05-04 18:30:07,02:00:00,02:00:00,3954.89,3700.33,0.00,3700.33,completed,Generated by seed,True
387,387,411,212,2026-02-10,2026-02-10 09:17:01,2026-02-10 09:17:01,2026-02-11 09:17:01,2026-02-11 09:17:01,2026-02-11 09:17:01,02:00:00,02:00:00,3703.30,4052.54,0.00,4052.54,completed,Generated by seed,True
388,388,411,212,2026-04-05,2026-04-05 06:56:22,2026-04-05 06:56:22,2026-04-06 06:56:22,2026-04-06 06:56:22,2026-04-06 06:56:22,02:00:00,02:00:00,3189.62,3959.93,0.00,3959.93,completed,Generated by seed,True
389,389,412,213,2026-01-26,2026-01-26 09:49:41,2026-01-26 09:49:41,2026-01-27 09:49:41,2026-01-27 09:49:41,2026-01-27 09:49:41,02:00:00,02:00:00,5002.60,5683.53,0.00,5683.53,completed,Generated by seed,True
390,390,413,214,2026-01-23,2026-01-23 06:02:36,2026-01-23 06:02:36,2026-01-24 06:02:36,2026-01-24 06:02:36,2026-01-24 06:02:36,02:00:00,02:00:00,789.36,941.80,0.00,941.80,in_progress,Generated by seed,True
391,391,414,215,2026-01-29,2026-01-29 07:35:46,2026-01-29 07:35:46,2026-01-30 07:35:46,2026-01-30 07:35:46,2026-01-30 07:35:46,02:00:00,02:00:00,1904.87,1877.02,0.00,1877.02,completed,Generated by seed,True
392,392,415,216,2026-02-23,2026-02-23 22:57:10,2026-02-23 22:57:10,2026-02-24 22:57:10,2026-02-24 22:57:10,2026-02-24 22:57:10,02:00:00,02:00:00,4578.67,4862.68,0.00,4862.68,completed,Generated by seed,True
393,393,415,216,2026-02-26,2026-02-26 10:15:30,2026-02-26 10:15:30,2026-02-27 10:15:30,2026-02-27 10:15:30,2026-02-27 10:15:30,02:00:00,02:00:00,2748.89,3018.99,0.00,3018.99,completed,Generated by seed,True
394,394,416,217,2026-01-31,2026-01-31 09:27:49,2026-01-31 09:27:49,2026-02-01 09:27:49,2026-02-01 09:27:49,2026-02-01 09:27:49,02:00:00,02:00:00,4354.76,4167.51,0.00,4167.51,completed,Generated by seed,True
395,395,416,217,2026-03-29,2026-03-29 17:08:21,2026-03-29 17:08:21,2026-03-30 17:08:21,2026-03-30 17:08:21,2026-03-30 17:08:21,02:00:00,02:00:00,4637.52,4734.27,0.00,4734.27,in_progress,Generated by seed,True
396,396,417,218,2026-02-02,2026-02-02 19:45:07,2026-02-02 19:45:07,2026-02-03 19:45:07,2026-02-03 19:45:07,2026-02-03 19:45:07,02:00:00,02:00:00,3629.80,4746.71,0.00,4746.71,completed,Generated by seed,True
397,397,417,218,2026-03-25,2026-03-25 11:32:46,2026-03-25 11:32:46,2026-03-26 11:32:46,2026-03-26 11:32:46,2026-03-26 11:32:46,02:00:00,02:00:00,6637.93,7657.39,0.00,7657.39,in_progress,Generated by seed,True
398,398,418,219,2026-01-29,2026-01-29 12:16:53,2026-01-29 12:16:53,2026-01-30 12:16:53,2026-01-30 12:16:53,2026-01-30 12:16:53,02:00:00,02:00:00,5318.36,5204.90,0.00,5204.90,completed,Generated by seed,True
399,399,419,220,2026-02-11,2026-02-11 22:44:19,2026-02-11 22:44:19,2026-02-12 22:44:19,2026-02-12 22:44:19,2026-02-12 22:44:19,02:00:00,02:00:00,3653.08,4189.82,0.00,4189.82,completed,Generated by seed,True
400,400,419,220,2026-02-16,2026-02-16 18:29:43,2026-02-16 18:29:43,2026-02-17 18:29:43,2026-02-17 18:29:43,2026-02-17 18:29:43,02:00:00,02:00:00,2693.96,3056.52,0.00,3056.52,completed,Generated by seed,True
401,401,419,220,2026-04-25,2026-04-25 16:59:38,2026-04-25 16:59:38,2026-04-26 16:59:38,2026-04-26 16:59:38,2026-04-26 16:59:38,02:00:00,02:00:00,4564.51,4877.69,0.00,4877.69,completed,Generated by seed,True
402,402,420,221,2026-02-23,2026-02-23 02:44:42,2026-02-23 02:44:42,2026-02-24 02:44:42,2026-02-24 02:44:42,2026-02-24 02:44:42,02:00:00,02:00:00,2295.99,2497.27,0.00,2497.27,in_progress,Generated by seed,True
403,403,421,222,2026-02-22,2026-02-22 13:00:24,2026-02-22 13:00:24,2026-02-23 13:00:24,2026-02-23 13:00:24,2026-02-23 13:00:24,02:00:00,02:00:00,3369.15,3295.81,0.00,3295.81,completed,Generated by seed,True
404,404,422,223,2026-02-21,2026-02-21 07:30:28,2026-02-21 07:30:28,2026-02-22 07:30:28,2026-02-22 07:30:28,2026-02-22 07:30:28,02:00:00,02:00:00,4466.39,4404.39,0.00,4404.39,completed,Generated by seed,True
405,405,422,223,2026-03-10,2026-03-10 01:02:09,2026-03-10 01:02:09,2026-03-11 01:02:09,2026-03-11 01:02:09,2026-03-11 01:02:09,02:00:00,02:00:00,1306.00,1249.47,0.00,1249.47,completed,Generated by seed,True
406,406,422,223,2026-04-07,2026-04-07 20:55:51,2026-04-07 20:55:51,2026-04-08 20:55:51,2026-04-08 20:55:51,2026-04-08 20:55:51,02:00:00,02:00:00,4269.33,4717.08,0.00,4717.08,completed,Generated by seed,True
407,407,423,224,2026-03-06,2026-03-06 12:51:15,2026-03-06 12:51:15,2026-03-07 12:51:15,2026-03-07 12:51:15,2026-03-07 12:51:15,02:00:00,02:00:00,3489.39,4004.27,0.00,4004.27,completed,Generated by seed,True
408,408,423,224,2026-03-05,2026-03-05 14:44:10,2026-03-05 14:44:10,2026-03-06 14:44:10,2026-03-06 14:44:10,2026-03-06 14:44:10,02:00:00,02:00:00,1929.71,2388.38,0.00,2388.38,completed,Generated by seed,True
409,409,424,225,2026-02-13,2026-02-13 04:57:17,2026-02-13 04:57:17,2026-02-14 04:57:17,2026-02-14 04:57:17,2026-02-14 04:57:17,02:00:00,02:00:00,1979.48,2244.42,0.00,2244.42,completed,Generated by seed,True
410,410,424,225,2026-03-13,2026-03-13 03:04:23,2026-03-13 03:04:23,2026-03-14 03:04:23,2026-03-14 03:04:23,2026-03-14 03:04:23,02:00:00,02:00:00,4650.55,4698.34,0.00,4698.34,completed,Generated by seed,True
411,411,424,225,2026-04-18,2026-04-18 22:22:02,2026-04-18 22:22:02,2026-04-19 22:22:02,2026-04-19 22:22:02,2026-04-19 22:22:02,02:00:00,02:00:00,2022.90,2168.68,0.00,2168.68,in_progress,Generated by seed,True
412,412,425,226,2026-01-22,2026-01-22 03:09:36,2026-01-22 03:09:36,2026-01-23 03:09:36,2026-01-23 03:09:36,2026-01-23 03:09:36,02:00:00,02:00:00,816.81,761.77,0.00,761.77,completed,Generated by seed,True
413,413,425,226,2026-03-07,2026-03-07 11:11:39,2026-03-07 11:11:39,2026-03-08 11:11:39,2026-03-08 11:11:39,2026-03-08 11:11:39,02:00:00,02:00:00,1108.81,1410.58,0.00,1410.58,in_progress,Generated by seed,True
414,414,426,227,2026-02-27,2026-02-27 17:17:49,2026-02-27 17:17:49,2026-02-28 17:17:49,2026-02-28 17:17:49,2026-02-28 17:17:49,02:00:00,02:00:00,4663.43,5042.00,0.00,5042.00,completed,Generated by seed,True
415,415,426,227,2026-03-21,2026-03-21 00:42:20,2026-03-21 00:42:20,2026-03-22 00:42:20,2026-03-22 00:42:20,2026-03-22 00:42:20,02:00:00,02:00:00,3135.80,3531.17,0.00,3531.17,completed,Generated by seed,True
416,416,426,227,2026-04-10,2026-04-10 13:22:37,2026-04-10 13:22:37,2026-04-11 13:22:37,2026-04-11 13:22:37,2026-04-11 13:22:37,02:00:00,02:00:00,2353.73,2552.30,0.00,2552.30,completed,Generated by seed,True
417,417,427,228,2026-02-16,2026-02-16 23:43:06,2026-02-16 23:43:06,2026-02-17 23:43:06,2026-02-17 23:43:06,2026-02-17 23:43:06,02:00:00,02:00:00,2854.72,2676.78,0.00,2676.78,completed,Generated by seed,True
418,418,428,229,2026-01-22,2026-01-22 15:21:59,2026-01-22 15:21:59,2026-01-23 15:21:59,2026-01-23 15:21:59,2026-01-23 15:21:59,02:00:00,02:00:00,3066.19,3069.12,0.00,3069.12,in_progress,Generated by seed,True
419,419,429,230,2026-03-03,2026-03-03 15:24:36,2026-03-03 15:24:36,2026-03-04 15:24:36,2026-03-04 15:24:36,2026-03-04 15:24:36,02:00:00,02:00:00,6411.80,7315.59,0.00,7315.59,completed,Generated by seed,True
420,420,429,230,2026-03-20,2026-03-20 10:28:16,2026-03-20 10:28:16,2026-03-21 10:28:16,2026-03-21 10:28:16,2026-03-21 10:28:16,02:00:00,02:00:00,1502.86,1379.33,0.00,1379.33,completed,Generated by seed,True
421,421,430,231,2026-01-29,2026-01-29 19:16:58,2026-01-29 19:16:58,2026-01-30 19:16:58,2026-01-30 19:16:58,2026-01-30 19:16:58,02:00:00,02:00:00,1565.41,1557.41,0.00,1557.41,completed,Generated by seed,True
422,422,430,231,2026-02-22,2026-02-22 10:40:44,2026-02-22 10:40:44,2026-02-23 10:40:44,2026-02-23 10:40:44,2026-02-23 10:40:44,02:00:00,02:00:00,1090.29,1166.11,0.00,1166.11,completed,Generated by seed,True
423,423,430,231,2026-04-22,2026-04-22 07:19:39,2026-04-22 07:19:39,2026-04-23 07:19:39,2026-04-23 07:19:39,2026-04-23 07:19:39,02:00:00,02:00:00,1181.04,1394.33,0.00,1394.33,in_progress,Generated by seed,True
424,424,431,232,2026-02-14,2026-02-14 19:57:09,2026-02-14 19:57:09,2026-02-15 19:57:09,2026-02-15 19:57:09,2026-02-15 19:57:09,02:00:00,02:00:00,1616.16,1578.34,0.00,1578.34,completed,Generated by seed,True
425,425,431,232,2026-02-22,2026-02-22 03:17:03,2026-02-22 03:17:03,2026-02-23 03:17:03,2026-02-23 03:17:03,2026-02-23 03:17:03,02:00:00,02:00:00,2376.51,2491.06,0.00,2491.06,completed,Generated by seed,True
426,426,432,233,2026-02-06,2026-02-06 00:37:29,2026-02-06 00:37:29,2026-02-07 00:37:29,2026-02-07 00:37:29,2026-02-07 00:37:29,02:00:00,02:00:00,4880.42,5084.15,0.00,5084.15,completed,Generated by seed,True
427,427,433,234,2026-02-19,2026-02-19 03:52:12,2026-02-19 03:52:12,2026-02-20 03:52:12,2026-02-20 03:52:12,2026-02-20 03:52:12,02:00:00,02:00:00,5292.06,5235.70,0.00,5235.70,completed,Generated by seed,True
428,428,433,234,2026-02-16,2026-02-16 22:20:21,2026-02-16 22:20:21,2026-02-17 22:20:21,2026-02-17 22:20:21,2026-02-17 22:20:21,02:00:00,02:00:00,3281.54,3300.40,0.00,3300.40,completed,Generated by seed,True
429,429,434,235,2026-02-25,2026-02-25 10:31:13,2026-02-25 10:31:13,2026-02-26 10:31:13,2026-02-26 10:31:13,2026-02-26 10:31:13,02:00:00,02:00:00,2693.93,2922.81,0.00,2922.81,completed,Generated by seed,True
430,430,435,236,2026-02-21,2026-02-21 12:22:25,2026-02-21 12:22:25,2026-02-22 12:22:25,2026-02-22 12:22:25,2026-02-22 12:22:25,02:00:00,02:00:00,1640.34,1514.76,0.00,1514.76,completed,Generated by seed,True
431,431,435,236,2026-03-14,2026-03-14 00:13:33,2026-03-14 00:13:33,2026-03-15 00:13:33,2026-03-15 00:13:33,2026-03-15 00:13:33,02:00:00,02:00:00,1279.66,1370.29,0.00,1370.29,completed,Generated by seed,True
432,432,436,237,2026-01-27,2026-01-27 09:30:53,2026-01-27 09:30:53,2026-01-28 09:30:53,2026-01-28 09:30:53,2026-01-28 09:30:53,02:00:00,02:00:00,1886.92,2253.94,0.00,2253.94,completed,Generated by seed,True
433,433,436,237,2026-02-27,2026-02-27 08:18:03,2026-02-27 08:18:03,2026-02-28 08:18:03,2026-02-28 08:18:03,2026-02-28 08:18:03,02:00:00,02:00:00,3272.18,3899.35,0.00,3899.35,completed,Generated by seed,True
434,434,436,237,2026-04-23,2026-04-23 17:21:48,2026-04-23 17:21:48,2026-04-24 17:21:48,2026-04-24 17:21:48,2026-04-24 17:21:48,02:00:00,02:00:00,8586.77,9495.42,0.00,9495.42,completed,Generated by seed,True
435,435,437,238,2026-02-22,2026-02-22 21:48:09,2026-02-22 21:48:09,2026-02-23 21:48:09,2026-02-23 21:48:09,2026-02-23 21:48:09,02:00:00,02:00:00,4022.27,4337.13,0.00,4337.13,in_progress,Generated by seed,True
436,436,438,239,2026-02-04,2026-02-04 22:21:51,2026-02-04 22:21:51,2026-02-05 22:21:51,2026-02-05 22:21:51,2026-02-05 22:21:51,02:00:00,02:00:00,1881.85,1910.21,0.00,1910.21,completed,Generated by seed,True
437,437,438,239,2026-04-06,2026-04-06 22:04:41,2026-04-06 22:04:41,2026-04-07 22:04:41,2026-04-07 22:04:41,2026-04-07 22:04:41,02:00:00,02:00:00,1543.75,1694.32,0.00,1694.32,in_progress,Generated by seed,True
438,438,439,240,2026-03-07,2026-03-07 22:52:49,2026-03-07 22:52:49,2026-03-08 22:52:49,2026-03-08 22:52:49,2026-03-08 22:52:49,02:00:00,02:00:00,2043.84,1929.80,0.00,1929.80,in_progress,Generated by seed,True
439,439,440,241,2026-03-06,2026-03-06 14:40:24,2026-03-06 14:40:24,2026-03-07 14:40:24,2026-03-07 14:40:24,2026-03-07 14:40:24,02:00:00,02:00:00,1308.28,1265.83,0.00,1265.83,completed,Generated by seed,True
440,440,440,241,2026-02-20,2026-02-20 03:01:08,2026-02-20 03:01:08,2026-02-21 03:01:08,2026-02-21 03:01:08,2026-02-21 03:01:08,02:00:00,02:00:00,3840.29,3325.78,0.00,3325.78,completed,Generated by seed,True
441,441,441,242,2026-02-23,2026-02-23 04:23:29,2026-02-23 04:23:29,2026-02-24 04:23:29,2026-02-24 04:23:29,2026-02-24 04:23:29,02:00:00,02:00:00,3332.96,3458.85,0.00,3458.85,completed,Generated by seed,True
