id,job_order_id,service_id,description_of_work,estimated_duration,actual_duration,estimated_hours,actual_hours,estimated_amount,actual_amount
3101,1767,5,Windshield wiper blades replaced; washer fluid topped up.,00:16:08,03:15:00,2.87,0.07,3833.22,3988.192690314469
3102,1768,5,Quick oil and filter change — standard 4L synthetic oil used.,00:08:22,02:59:00,2.66,0.10,3540.85,4311.006758085213
3103,1768,5,Battery terminals cleaned and coated; voltage test passed.,00:08:32,02:20:00,2.68,0.07,3576.15,4508.1150453064065
3104,1769,5,Windshield wiper blades replaced; washer fluid topped up.,00:13:30,01:17:00,1.23,0.10,1634.34,1563.9591868162377
3105,1769,5,Quick oil and filter change — standard 4L synthetic oil used.,00:21:27,01:30:00,1.46,0.06,1940.9,1879.5421578733394
3106,1770,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:11:49,01:22:00,1.15,0.05,1537.82,1913.0486313406834
3107,1770,5,Windshield wiper blades replaced; washer fluid topped up.,00:15:47,01:20:00,1.12,0.07,1487.13,2063.876749790495
3108,1771,5,Quick oil and filter change — standard 4L synthetic oil used.,00:05:59,02:59:00,2.39,0.08,3191.93,3138.2422386463477
3109,1771,5,Quick oil and filter change — standard 4L synthetic oil used.,00:15:46,03:14:00,2.50,0.05,3332.89,2830.951513417915
3110,1772,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:05:25,03:20:00,3.22,0.04,4288.66,3872.4438210278213
3111,1772,5,Battery terminals cleaned and coated; voltage test passed.,00:14:13,03:38:00,3.07,0.03,4098.89,3811.4572651848466
3113,1773,5,Cabin air filter replaced; A/C evaporator spray applied.,00:11:13,00:49:00,0.92,0.06,1223.07,1326.0489100336972
3114,1774,5,Cabin air filter replaced; A/C evaporator spray applied.,00:21:25,02:38:00,1.98,0.06,2633.71,2377.248317173583
3514,1,7,Describe the service...,,01:46:00,2.43,1.00,6083.92,5334.405928458911
3115,1774,5,Quick oil and filter change — standard 4L synthetic oil used.,00:11:22,02:03:00,1.72,0.05,2295.58,2710.8246799061158
3116,1775,5,Battery terminals cleaned and coated; voltage test passed.,00:19:04,02:49:00,2.57,0.08,3430.42,3219.599779176128
3117,1775,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:17:50,03:49:00,3.06,0.04,4075.92,3934.37032868356
3118,1776,5,Battery terminals cleaned and coated; voltage test passed.,00:13:06,02:45:00,2.76,0.09,3685.44,3941.365445634647
2305,1363,1,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:12:38,05:45:00,3.88,21.24,5821.46,5309.788218988547
2306,1364,1,Complete automatic transmission rebuild with torque converter replacement.,04:22:48,02:25:00,2.97,17.19,4462.37,5088.108038104724
2307,1365,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:47:50,03:15:00,3.39,13.16,5089.9,5154.715204460697
2308,1366,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:37:24,03:47:00,3.65,15.59,5468.72,5891.245113013671
3119,1776,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:15:05,03:45:00,2.91,0.07,3885.4,3306.737162309012
3120,1777,5,Engine bay wash and basic undercarriage inspection.,00:13:50,03:30:00,2.68,0.08,3567.42,3528.664613416758
3121,1777,5,Cabin air filter replaced; A/C evaporator spray applied.,00:21:36,03:23:00,2.57,0.03,3425.09,2977.52327681899
3122,1778,5,Cabin air filter replaced; A/C evaporator spray applied.,00:07:33,03:38:00,2.87,0.09,3825.57,4622.53430775759
3123,1778,5,Quick oil and filter change — standard 4L synthetic oil used.,00:19:39,03:19:00,2.90,0.06,3869.3,3901.2696136516197
3124,1779,5,Quick oil and filter change — standard 4L synthetic oil used.,00:06:48,01:20:00,1.41,0.03,1880.49,2267.9720933906624
3125,1779,5,Cabin air filter replaced; A/C evaporator spray applied.,00:05:49,01:42:00,1.30,0.05,1732.67,1890.49407319103
3126,1780,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:11:11,01:04:00,1.17,0.05,1563.76,1935.0744658747806
3127,1780,5,Quick oil and filter change — standard 4L synthetic oil used.,00:12:02,00:40:00,0.95,0.02,1271.15,1772.796767796794
3128,1781,5,Windshield wiper blades replaced; washer fluid topped up.,00:20:29,03:15:00,2.55,0.04,3400.99,3851.594908612551
3129,1781,5,Battery terminals cleaned and coated; voltage test passed.,00:15:52,02:11:00,2.41,0.05,3213.73,4085.00543626316
3130,1782,5,Windshield wiper blades replaced; washer fluid topped up.,00:15:39,02:20:00,2.25,0.05,3003.67,3763.044355938961
3131,1782,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:14:41,02:44:00,2.32,0.03,3096.62,3769.901436142365
3132,1783,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:04:47,01:22:00,1.60,0.03,2139.41,2360.0602716536837
3133,1783,5,Windshield wiper blades replaced; washer fluid topped up.,00:19:33,01:17:00,1.23,0.03,1644.3,2366.89718228332
3134,1784,5,Engine bay wash and basic undercarriage inspection.,00:08:52,03:15:00,2.57,0.03,3432.3,3455.827704328836
3135,1784,5,Cabin air filter replaced; A/C evaporator spray applied.,00:14:00,02:52:00,2.65,0.07,3527.41,3666.62473799973
3136,1785,5,Tire rotation performed; all four corners swapped per pattern.,00:09:09,01:23:00,1.41,0.09,1883.01,1788.0206520176534
3137,1785,5,Engine bay wash and basic undercarriage inspection.,00:06:15,01:30:00,1.35,0.10,1806.18,2243.0518934234774
3144,1789,5,Tire rotation performed; all four corners swapped per pattern.,00:21:48,02:38:00,2.83,0.04,3768.71,4264.458215593523
3145,1789,5,Windshield wiper blades replaced; washer fluid topped up.,00:10:59,01:54:00,2.35,0.08,3132.66,3239.4479031168926
3146,1790,5,Cabin air filter replaced; A/C evaporator spray applied.,00:11:00,01:58:00,1.30,0.07,1730.78,2073.2342209220083
3147,1790,5,Quick oil and filter change — standard 4L synthetic oil used.,00:16:12,01:40:00,1.38,0.03,1838.71,1997.6337747475013
3148,1791,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:10:26,01:38:00,1.64,0.07,2184.77,2988.1018964760747
3149,1791,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:05:08,02:02:00,1.48,0.02,1967.6,2103.362905948936
3150,1792,5,Quick oil and filter change — standard 4L synthetic oil used.,00:22:13,02:02:00,1.85,0.07,2460.46,3094.0742271301665
3151,1792,5,Windshield wiper blades replaced; washer fluid topped up.,00:18:53,02:04:00,1.91,0.09,2544.12,3164.647901606637
3152,1793,5,Cabin air filter replaced; A/C evaporator spray applied.,00:18:41,02:44:00,3.29,0.03,4385.92,5364.551406096611
3153,1793,5,Engine bay wash and basic undercarriage inspection.,00:09:46,03:30:00,3.19,0.10,4251.19,4651.544197053604
3154,1794,5,Windshield wiper blades replaced; washer fluid topped up.,00:16:23,01:38:00,1.23,0.03,1635.9,1762.148489325971
3155,1794,5,Quick oil and filter change — standard 4L synthetic oil used.,00:12:27,01:17:00,1.63,0.07,2174.73,2899.8716814671247
3156,1795,5,Tire rotation performed; all four corners swapped per pattern.,00:09:36,02:32:00,2.80,0.09,3732.28,3781.33447092188
3157,1795,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:21:33,02:51:00,2.61,0.05,3483.44,3205.643219637145
3158,1796,5,Quick oil and filter change — standard 4L synthetic oil used.,00:12:34,02:28:00,2.85,0.08,3798.87,3613.368127175805
3159,1796,5,Tire rotation performed; all four corners swapped per pattern.,00:18:41,03:49:00,3.35,0.04,4460.12,5572.994402154762
3160,1797,5,Cabin air filter replaced; A/C evaporator spray applied.,00:21:18,02:27:00,2.64,0.10,3517.02,4157.473040140245
3161,1797,5,Windshield wiper blades replaced; washer fluid topped up.,00:08:57,03:14:00,2.70,0.04,3598.7,3961.761068900088
3162,1798,5,Windshield wiper blades replaced; washer fluid topped up.,00:13:28,02:18:00,1.83,0.05,2443.52,3015.296516964044
3163,1798,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:08:04,01:39:00,1.75,0.02,2327.4,2849.8767459921114
3164,1799,5,Windshield wiper blades replaced; washer fluid topped up.,00:10:28,01:19:00,1.06,0.03,1409.58,1993.2939400478076
3165,1799,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:09:42,01:07:00,1.15,0.05,1532.85,1731.1751619714896
3166,1800,5,Quick oil and filter change — standard 4L synthetic oil used.,00:22:06,02:44:00,2.33,0.06,3103.75,4245.199415596261
3167,1800,5,Cabin air filter replaced; A/C evaporator spray applied.,00:08:08,02:46:00,2.45,0.05,3270.27,3887.369419792847
3168,1801,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:05:33,02:04:00,2.07,0.07,2765.86,2827.9938882245888
2309,1367,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:52:29,04:04:00,2.96,16.96,4439.43,5618.189455294927
2310,1368,1,Complete automatic transmission rebuild with torque converter replacement.,03:25:14,02:52:00,3.54,9.33,5308.63,6419.537587072009
2311,1369,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:41:32,05:41:00,4.19,13.28,6291.49,8371.764708864488
2312,1370,1,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:47:04,05:17:00,3.83,23.80,5746.76,7071.825447601723
402,284,1,Work on Oil Change,01:05:52,03:48:00,3.16,0.96,4740.9,5531.69180192917
3169,1801,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:16:38,01:39:00,1.91,0.05,2540.46,2734.867107329578
3170,1802,5,Engine bay wash and basic undercarriage inspection.,00:12:34,03:24:00,2.53,0.09,3368.14,3565.2413074934334
3171,1802,5,Windshield wiper blades replaced; washer fluid topped up.,00:09:49,03:48:00,2.83,0.10,3770.22,3849.2570210840477
3515,1,5,Describe the service...,,03:06:00,3.23,1.50,4307.68,5354.943459566066
3516,1,1,Describe the service...,,03:30:00,2.33,1.00,3487.55,3199.6008282160105
3173,1803,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:21:02,02:09:00,2.02,0.05,2688.93,3329.2557971346255
3174,1804,5,Engine bay wash and basic undercarriage inspection.,00:10:55,02:32:00,2.47,0.03,3296.93,3846.027931542082
3175,1804,5,Tire rotation performed; all four corners swapped per pattern.,00:19:00,02:35:00,2.28,0.04,3046.25,3988.692177490495
3176,1805,5,Quick oil and filter change — standard 4L synthetic oil used.,00:08:45,02:15:00,2.45,0.06,3271.97,4104.861522932505
3177,1805,5,Tire rotation performed; all four corners swapped per pattern.,00:06:46,03:22:00,2.71,0.09,3608.85,4033.7792158090156
3178,1806,5,Engine bay wash and basic undercarriage inspection.,00:14:28,01:00:00,1.29,0.07,1719.44,1901.6452166988256
3179,1806,5,Engine bay wash and basic undercarriage inspection.,00:10:26,01:19:00,1.54,0.03,2058.73,1938.8197060165355
3180,1807,5,Windshield wiper blades replaced; washer fluid topped up.,00:09:05,03:45:00,2.80,0.07,3729.72,3480.8970775632306
3181,1807,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:19:43,02:17:00,2.68,0.05,3573.2,4030.02359060419
3182,1808,5,Engine bay wash and basic undercarriage inspection.,00:08:02,01:29:00,1.54,0.06,2054.65,1913.9485392030158
3183,1808,5,Windshield wiper blades replaced; washer fluid topped up.,00:09:42,01:04:00,1.60,0.06,2130.04,2088.3842883383604
3184,1809,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:05:16,01:41:00,1.74,0.02,2326.3,2805.689467447284
3185,1809,5,Cabin air filter replaced; A/C evaporator spray applied.,00:21:03,02:06:00,1.79,0.09,2386.78,2242.5948917061114
3186,1810,5,Battery terminals cleaned and coated; voltage test passed.,00:21:12,02:27:00,2.18,0.10,2904.18,2643.3203274763036
3187,1810,5,Quick oil and filter change — standard 4L synthetic oil used.,00:07:13,01:39:00,1.92,0.03,2565.0,3267.015884468651
3188,1811,5,Windshield wiper blades replaced; washer fluid topped up.,00:13:36,01:11:00,1.15,0.05,1527.49,2008.9513283960955
3197,1815,5,Quick oil and filter change — standard 4L synthetic oil used.,00:22:13,02:48:00,2.37,0.07,3158.1,3786.0882081701625
3198,1816,5,Tire rotation performed; all four corners swapped per pattern.,00:14:36,03:08:00,2.71,0.06,3611.27,3157.4031175077835
3199,1816,5,Tire rotation performed; all four corners swapped per pattern.,00:21:59,03:46:00,2.84,0.04,3783.94,4220.032687229781
3200,1817,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:06:18,00:56:00,0.94,0.06,1248.98,1129.8577019059815
3201,1817,5,Battery terminals cleaned and coated; voltage test passed.,00:05:22,00:48:00,0.97,0.07,1295.28,1429.7237248263602
3202,1818,5,Battery terminals cleaned and coated; voltage test passed.,00:13:24,01:37:00,1.40,0.05,1861.85,2054.7129209638724
3203,1818,5,Cabin air filter replaced; A/C evaporator spray applied.,00:17:26,01:25:00,1.26,0.02,1676.91,2074.767432565407
3204,1819,5,Engine bay wash and basic undercarriage inspection.,00:16:55,01:55:00,1.59,0.09,2113.82,1917.3112713099779
3205,1819,5,Quick oil and filter change — standard 4L synthetic oil used.,00:15:10,02:01:00,1.63,0.07,2169.91,1885.2241716202643
3206,1820,5,Windshield wiper blades replaced; washer fluid topped up.,00:11:44,02:29:00,2.16,0.08,2885.41,3416.89534184916
3207,1820,5,Engine bay wash and basic undercarriage inspection.,00:17:30,02:58:00,2.10,0.08,2796.55,3050.0776180464572
3208,1821,5,Tire rotation performed; all four corners swapped per pattern.,00:21:46,03:26:00,3.37,0.08,4494.35,4809.107481908835
3209,1821,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:12:49,03:49:00,3.08,0.10,4102.38,4816.442232117055
3210,1822,5,Windshield wiper blades replaced; washer fluid topped up.,00:20:22,01:19:00,1.22,0.09,1622.38,1276.1127657072009
3211,1822,5,Cabin air filter replaced; A/C evaporator spray applied.,00:06:47,01:54:00,1.56,0.07,2073.98,2420.8393229598946
3212,1823,5,Battery terminals cleaned and coated; voltage test passed.,00:17:07,02:56:00,2.15,0.07,2870.73,3248.586298756575
3213,1823,5,Engine bay wash and basic undercarriage inspection.,00:11:19,01:52:00,2.33,0.07,3112.42,2755.829005256524
3214,1824,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:17:32,02:43:00,1.98,0.04,2639.14,3086.520200128926
3215,1824,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:13:44,01:33:00,1.87,0.03,2499.94,2435.5866536382227
3216,1825,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:08:25,01:09:00,1.17,0.09,1562.68,1474.6713906257442
3217,1825,5,Quick oil and filter change — standard 4L synthetic oil used.,00:09:53,01:05:00,0.92,0.09,1222.91,1504.600148493519
3218,1826,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:09:06,01:40:00,1.27,0.09,1698.51,1728.7432595565638
3219,1826,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:06:15,01:11:00,1.23,0.04,1642.78,2193.3155084108193
3220,1827,5,Tire rotation performed; all four corners swapped per pattern.,00:11:23,02:01:00,2.42,0.06,3221.63,3287.403306249028
3221,1827,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:16:17,01:44:00,2.27,0.08,3022.51,3364.8739741446634
3222,1828,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:06:38,02:02:00,1.61,0.10,2146.5,2003.7860073392078
3223,1828,5,Quick oil and filter change — standard 4L synthetic oil used.,00:12:58,01:10:00,1.25,0.09,1663.64,2046.4996330897302
3224,1829,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:05:21,04:27:00,3.35,0.08,4469.28,4311.1619451508695
3225,1829,5,Tire rotation performed; all four corners swapped per pattern.,00:10:29,04:07:00,3.21,0.07,4283.43,3889.9549558306344
3226,1830,5,Quick oil and filter change — standard 4L synthetic oil used.,00:13:12,02:26:00,2.81,0.08,3751.24,3157.482373407517
3227,1830,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:16:17,02:50:00,2.19,0.06,2918.71,2437.612403304234
3228,1831,5,Windshield wiper blades replaced; washer fluid topped up.,00:05:30,02:21:00,2.65,0.05,3538.33,3602.860710766237
3229,1831,5,Battery terminals cleaned and coated; voltage test passed.,00:20:21,02:07:00,2.35,0.09,3133.83,3311.7498534906285
3230,1832,5,Battery terminals cleaned and coated; voltage test passed.,00:16:48,02:36:00,2.84,0.05,3782.36,4165.422062748495
3231,1832,5,Quick oil and filter change — standard 4L synthetic oil used.,00:11:23,02:41:00,2.33,0.07,3103.05,4164.01858874278
3232,1833,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:11:36,02:18:00,2.48,0.06,3312.38,3698.0790461587294
3233,1833,5,Engine bay wash and basic undercarriage inspection.,00:13:57,03:08:00,2.17,0.04,2898.73,3270.5121534562604
966,647,3,Work on Tire Rotation & Balance,00:34:33,00:59:00,0.74,0.59,1176.64,1600.8699485467894
285,203,1,Work on Oil Change,01:06:21,01:59:00,2.26,0.92,3389.98,3581.2390952814726
15,12,3,Work on Tire Rotation & Balance,00:27:16,00:49:00,1.00,0.56,1602.22,1410.9048531240776
16,13,3,Work on Tire Rotation & Balance,00:31:14,00:59:00,0.98,0.50,1566.11,1626.914696812845
17,14,7,Work on A/C System Recharge,00:54:25,01:35:00,1.91,0.97,4784.62,5611.24548954071
18,15,1,Work on Oil Change,01:11:53,02:33:00,2.45,1.16,3676.8,3609.6475092099836
19,16,4,Work on Wheel Alignment,01:11:30,02:16:00,2.51,0.93,3011.76,2932.6122129336954
20,16,4,Work on Wheel Alignment,00:59:48,01:32:00,1.96,1.18,2350.94,2894.614989920966
21,17,5,Work on Engine Diagnostics,01:43:58,03:46:00,3.77,1.41,5031.91,6204.158194790798
22,18,5,Work on Engine Diagnostics,01:28:06,03:15:00,3.30,1.50,4397.91,3689.082150939955
23,19,4,Work on Wheel Alignment,00:57:32,02:19:00,2.19,1.03,2627.43,2295.303750730124
24,19,8,Work on Transmission Fluid Flush,01:49:28,04:51:00,3.94,1.91,7882.44,9337.922607636749
25,19,4,Work on Wheel Alignment,01:04:22,02:48:00,2.27,1.09,2719.05,3300.694365675625
26,20,4,Work on Wheel Alignment,00:57:39,02:49:00,2.23,0.93,2676.76,3317.2923445980855
27,20,3,Work on Tire Rotation & Balance,00:28:15,00:58:00,1.04,0.47,1658.65,1748.9757675673052
