id,job_order_id,job_order_service_id,purchase_order_id,status,part_number,description,quantity,retail_unit_price,total_retail_amount,supplier_unit_cost,is_oem,tier
1283,270,785,,received,,Engine Oil,8,400.00,3200.00,280.00,false,standard
1284,270,785,,received,,Brake Master Cylinder,1,4000.00,4000.00,2800.00,false,replacement
1285,270,785,,received,,Fuel Filter,1,350.00,350.00,245.00,false,replacement
1286,270,785,,received,,Cabin Filter,1,350.00,350.00,245.00,false,replacement
1287,270,785,,received,,Oil Filter,1,250.00,250.00,175.00,false,replacement
1288,270,785,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
1289,270,785,,received,,Air Filter,1,650.00,650.00,455.00,false,replacement
1290,270,785,,received,,Brake Fluid,1,350.00,350.00,245.00,false,standard
1291,271,789,,received,,Engine Oil,8,400.00,3200.00,280.00,false,standard
1292,271,789,,received,,Brake Master Cylinder,1,4000.00,4000.00,2800.00,false,replacement
1293,271,789,,received,,Fuel Filter,1,350.00,350.00,245.00,false,replacement
1294,271,789,,received,,Cabin Filter,1,250.00,250.00,175.00,false,replacement
1295,271,789,,received,,Oil Filter,1,250.00,250.00,175.00,false,replacement
1296,271,789,,received,,Air Filter,1,650.00,650.00,455.00,false,replacement
1297,271,789,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
1298,271,789,,received,,Brake Fluid,1,350.00,350.00,245.00,false,standard
1299,272,793,,received,,Timing Chain,1,2000.00,2000.00,1400.00,false,replacement
1300,272,793,,received,,Valve Cover Gasket,1,900.00,900.00,630.00,false,replacement
1301,272,793,,received,,Oil Filter,1,950.00,950.00,665.00,false,replacement
1302,272,793,,received,,Engine Oil,8,420.00,3360.00,294.00,false,standard
1303,272,793,,received,,Gas,1,300.00,300.00,210.00,false,replacement
1304,272,793,,received,,Valve Cover Half Moon,1,350.00,350.00,245.00,false,replacement
1305,272,793,,received,,Crankshaft Oil Seal,1,1800.00,1800.00,1260.00,false,replacement
1306,272,793,,received,,Silicone,1,250.00,250.00,175.00,false,replacement
1307,273,801,,received,,Brake Master Cylinder,1,3200.00,3200.00,2240.00,false,replacement
1308,273,801,,received,,Engine Oil,5,450.00,2250.00,315.00,false,standard
1309,273,801,,received,,Oil Filter,1,250.00,250.00,175.00,false,replacement
1310,273,801,,received,,Automatic Transmission Fluid (ATF),6,450.00,2700.00,315.00,false,standard
1311,273,801,,received,,Air Filter,1,450.00,450.00,315.00,false,replacement
1312,273,801,,received,,Sparkplug,4,300.00,1200.00,210.00,false,replacement
1313,273,801,,received,,Carb / Throttle Cleaner,1,250.00,250.00,175.00,false,standard
1314,273,801,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
1315,273,801,,received,,Engine / Transmission Support,1,2200.00,2200.00,1540.00,false,replacement
1316,273,801,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
1317,273,801,,received,,Freon (R134a),1,2500.00,2500.00,1750.00,false,standard
1318,274,804,,received,,Spark Plug,1,750.00,750.00,525.00,false,replacement
1319,274,804,,received,,Injector,1,11500.00,11500.00,8050.00,false,replacement
1320,275,808,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
1321,275,808,,received,,Wheel Cylinder,2,800.00,1600.00,560.00,false,replacement
1322,275,808,,received,,Automatic Transmission Fluid (ATF),1,450.00,450.00,315.00,false,standard
1323,275,808,,received,,Psf,1,450.00,450.00,315.00,false,replacement
1324,276,,,received,,Krl Piston,1,1500.00,1500.00,1050.00,false,replacement
1325,277,811,,received,,Engine Oil,5,400.00,2000.00,280.00,false,standard
1326,277,811,,received,,Air Filter,1,650.00,650.00,455.00,false,replacement
1327,277,811,,received,,Cabin Filter,1,350.00,350.00,245.00,false,replacement
1328,277,811,,received,,Oil Filter,1,250.00,250.00,175.00,false,replacement
1329,277,811,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
1330,278,814,,received,,Spark Plug,4,750.00,3000.00,525.00,false,replacement
1331,278,814,,received,,Injector,1,7000.00,7000.00,4900.00,false,replacement
1332,278,814,,received,,Brake Pads,1,5000.00,5000.00,3500.00,false,replacement
1333,278,814,,received,,Brake Pads,1,5500.00,5500.00,3850.00,false,replacement
1334,278,814,,received,,Brake Fluid,1,350.00,350.00,245.00,false,standard
1335,278,814,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
1336,279,817,,received,,A/C Expansion Valve,2,2500.00,5000.00,1750.00,false,replacement
1337,279,817,,received,,A/C Filter Drier,1,850.00,850.00,595.00,false,replacement
1338,279,817,,received,,A/C Compressor,1,200.00,200.00,140.00,false,replacement
1339,279,817,,received,,Aircon Cleaner,2,300.00,600.00,210.00,false,replacement
1340,279,817,,received,,Discharge Hose,1,950.00,950.00,665.00,false,replacement
1341,279,817,,received,,Freon (R134a),1,1800.00,1800.00,1260.00,false,standard
1342,280,823,,received,,Engine Oil,8,450.00,3600.00,315.00,false,standard
1343,280,823,,received,,Automatic Transmission Fluid (ATF),6,950.00,5700.00,665.00,false,standard
1344,280,823,,received,,Silicone,5,150.00,750.00,105.00,false,replacement
1345,280,823,,received,,Engine Coolant,8,175.00,1400.00,122.50,false,standard
1346,280,823,,received,,Air Filter,1,850.00,850.00,595.00,false,replacement
1347,280,823,,received,,Cabin Filter,1,650.00,650.00,455.00,false,replacement
1348,280,823,,received,,Oil Filter,1,450.00,450.00,315.00,false,replacement
1349,280,823,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
1350,280,823,,received,,Turbo,1,34000.00,34000.00,23800.00,false,replacement
1351,280,823,,received,,Transmission Filter,1,2200.00,2200.00,1540.00,false,replacement
1352,281,830,,received,,Turbo,1,34000.00,34000.00,23800.00,false,replacement
1353,281,830,,received,,Engine Oil,8,480.00,3840.00,336.00,false,standard
1354,281,830,,received,,Automatic Transmission Fluid (ATF),6,980.00,5880.00,686.00,false,standard
1355,281,830,,received,,Transmission Filter,1,2500.00,2500.00,1750.00,false,replacement
1356,281,830,,received,,Silicon Oil,5,150.00,750.00,105.00,false,replacement
1357,281,830,,received,,Engine Coolant,8,200.00,1600.00,140.00,false,standard
1358,281,830,,received,,Air Filter,1,850.00,850.00,595.00,false,replacement
1359,281,830,,received,,Cabin Filter,1,650.00,650.00,455.00,false,replacement
1360,281,830,,received,,Oil Filter,1,550.00,550.00,385.00,false,replacement
1361,281,830,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
1362,281,830,,received,,Silicon Gasket,1,249.99,249.99,174.99,false,replacement
1363,283,834,,received,,Overhauling Gasket Set,1,4300.00,4300.00,3010.00,false,replacement
1364,283,834,,received,,Con Rod Bearing,1,1200.00,1200.00,840.00,false,replacement
1365,283,834,,received,,Main Bearing,1,2200.00,2200.00,1540.00,false,replacement
1366,283,834,,received,,Thrust Washer,1,850.00,850.00,595.00,false,replacement
1367,283,834,,received,,Liner,4,6200.00,24800.00,4340.00,false,replacement
1368,283,834,,received,,Piston,4,3750.00,15000.00,2625.00,false,replacement
1369,283,834,,received,,Piston Ring,4,2500.00,10000.00,1750.00,false,replacement
1370,283,834,,received,,Engine Oil,8,400.00,3200.00,280.00,false,standard
1371,283,834,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
1372,283,834,,received,,Air Filter,1,650.00,650.00,455.00,false,replacement
1373,283,834,,received,,Cabin Filter,1,350.00,350.00,245.00,false,replacement
1374,283,834,,received,,Fuel Filter,1,650.00,650.00,455.00,false,replacement
1375,283,834,,received,,Automatic Transmission Fluid (ATF),8,450.00,3600.00,315.00,false,standard
1376,284,,,received,,Con Rod Bearing,1,1200.00,1200.00,840.00,false,replacement
1377,284,,,received,,Main Bearing,1,2200.00,2200.00,1540.00,false,replacement
1378,284,,,received,,Thrust Washer,1,850.00,850.00,595.00,false,replacement
1379,284,,,received,,Liner,4,5800.00,23200.00,4060.00,false,replacement
1380,284,,,received,,Piston Ring,1,2500.00,2500.00,1750.00,false,replacement
1381,284,,,received,,Engine Oil,8,380.00,3040.00,266.00,false,standard
1382,284,,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
1383,284,,,received,,Air Filter,1,650.00,650.00,455.00,false,replacement
1384,284,,,received,,Cabin Filter,1,350.00,350.00,245.00,false,replacement
1385,284,,,received,,Gasoline,1,500.00,500.00,350.00,false,replacement
1386,284,,,received,,Overhauling Gasket Set,1,4300.00,4300.00,3010.00,false,replacement
1387,284,,,received,,Fuel Filter,1,650.00,650.00,455.00,false,replacement
1388,284,,,received,,Automatic Transmission Fluid (ATF),8,450.00,3600.00,315.00,false,standard
1389,285,,,received,,Overhauling Gasket Set,1,4300.00,4300.00,3010.00,false,replacement
1390,285,,,received,,Conrod Bearing,1,1200.00,1200.00,840.00,false,replacement
1391,285,,,received,,Main Bearing,1,2200.00,2200.00,1540.00,false,replacement
1392,285,,,received,,Thrust Washer,1,850.00,850.00,595.00,false,replacement
1393,285,,,received,,Liner,1,6200.00,6200.00,4340.00,false,replacement
1394,285,,,received,,Piston,1,15000.00,15000.00,10500.00,false,replacement
1395,285,,,received,,Piston Ring,1,2500.00,2500.00,1750.00,false,replacement
1396,285,,,received,,Engine Oil,8,400.00,3200.00,280.00,false,standard
1397,285,,,received,,Oil Filter,1,250.00,250.00,175.00,false,replacement
1398,285,,,received,,Air Filter,1,650.00,650.00,455.00,false,replacement
1399,285,,,received,,Cabin Filter,1,375.00,375.00,262.50,false,replacement
1400,285,,,received,,Fuel Filter,1,450.00,450.00,315.00,false,replacement
1401,285,,,received,,Automatic Transmission Fluid (ATF),8,450.00,3600.00,315.00,false,standard
1402,285,,,received,,Piston Ring,1,12000.00,12000.00,8400.00,false,replacement
1403,285,,,received,,Thrust Washer,1,3500.00,3500.00,2450.00,false,replacement
1404,285,,,received,,Conrod Bearing,1,4800.00,4800.00,3360.00,false,replacement
1405,285,,,received,,Overhauling Gasket Set,1,16000.00,16000.00,11200.00,false,replacement
1406,287,,,received,,A/C Filter Drier,1,850.00,850.00,595.00,false,replacement
1407,287,,,received,,A/C Compressor,1,12500.00,12500.00,8750.00,false,replacement
1408,287,,,received,,A/C Expansion Valve,1,2500.00,2500.00,1750.00,true,original
1409,287,,,received,,Freon (R134a),1,1000.00,1000.00,700.00,false,standard
1410,287,,,received,,A/C Expansion Valve,1,1800.00,1800.00,1260.00,false,replacement
1411,288,838,,received,,Tensioner,1,2500.00,2500.00,1750.00,false,replacement
1412,288,838,,received,,Drive / Fan Belt,1,1800.00,1800.00,1260.00,false,replacement
1413,288,838,,received,,Belt Tensioner,1,600.00,600.00,420.00,false,replacement
1414,289,842,,received,,Tensioner,1,2500.00,2500.00,1750.00,false,replacement
1415,289,842,,received,,Drive / Fan Belt,1,1800.00,1800.00,1260.00,false,replacement
1416,289,842,,received,,Air Filter,1,600.00,600.00,420.00,false,replacement
1417,289,842,,received,,A/C Compressor,1,6500.00,6500.00,4550.00,false,replacement
1418,289,842,,received,,A/C Expansion Valve,1,1800.00,1800.00,1260.00,false,replacement
1419,289,842,,received,,A/C Filter Drier,1,850.00,850.00,595.00,false,replacement
1420,289,842,,received,,Freon (R134a),1,1000.00,1000.00,700.00,false,standard
1421,290,,,received,,Brake Shoe,1,1300.00,1300.00,910.00,false,replacement
1422,290,,,received,,Wheel Cylinder,1,1800.00,1800.00,1260.00,false,replacement
1423,290,,,received,,Axle Oil Seal,2,350.00,700.00,245.00,false,replacement
1424,290,,,received,,Hand Brake Cable,1,1500.00,1500.00,1050.00,false,replacement
1425,290,,,received,,Brake Fluid,1,150.00,150.00,105.00,false,standard
1426,290,,,received,,Gear / Differential Oil,2,250.00,500.00,175.00,false,standard
1427,291,,,received,,Brake Shoe,1,1300.00,1300.00,910.00,false,replacement
1428,291,,,received,,Wheel Cylinder,1,1800.00,1800.00,1260.00,false,replacement
1429,291,,,received,,Axle Oil Seal,2,350.00,700.00,245.00,false,replacement
1430,291,,,received,,Handbrake Cable,1,1800.00,1800.00,1260.00,false,replacement
1431,291,,,received,,Brake Fluid,1,150.00,150.00,105.00,false,standard
1432,291,,,received,,Gear / Differential Oil,2,250.00,500.00,175.00,false,standard
1433,292,,,received,,Oil Cooler,1,9600.00,9600.00,6720.00,false,replacement
1434,293,844,,received,,Oil Cooler,1,8500.00,8500.00,5950.00,false,replacement
1435,293,844,,received,,Support LH,1,2200.00,2200.00,1540.00,false,replacement
1436,293,844,,received,,Support RH,1,2300.00,2300.00,1610.00,false,replacement
1437,293,844,,received,,Support Front,1,1500.00,1500.00,1050.00,false,replacement
1438,293,844,,received,,Support Rr,1,1600.00,1600.00,1120.00,false,replacement
1439,293,844,,received,,Coolant Bypass Hose / Tube,1,850.00,850.00,595.00,false,replacement
1440,294,847,,received,,Engine Oil,8,450.00,3600.00,315.00,false,standard
1441,294,847,,received,,Oil Filter,1,500.00,500.00,350.00,false,replacement
1442,295,,,received,,Engine Oil,1,450.00,450.00,315.00,false,standard
1443,295,,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
1444,295,,,received,,Air Filter,1,550.00,550.00,385.00,false,replacement
1445,295,,,received,,Fuel,1,500.00,500.00,350.00,false,replacement
1446,295,,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
1447,295,,,received,,Outer Bearing,1,3000.00,3000.00,2100.00,false,replacement
1448,296,852,,received,,Engine Oil,8,450.00,3600.00,315.00,false,standard
1449,296,852,,received,,Oil Filter,1,500.00,500.00,350.00,false,replacement
1450,296,852,,received,,Air Filter,1,550.00,550.00,385.00,false,replacement
1451,296,852,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
1452,296,852,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
1453,296,852,,received,,Center Support Bearing,1,3000.00,3000.00,2100.00,false,replacement
1454,296,852,,received,,Cross Joint,1,1500.00,1500.00,1050.00,false,replacement
1455,297,858,,received,,Engine Oil,8,450.00,3600.00,315.00,false,standard
1456,297,858,,received,,Oil Filter,1,500.00,500.00,350.00,false,replacement
1457,297,858,,received,,Air Filter,1,550.00,550.00,385.00,false,replacement
1458,297,858,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
1459,297,858,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
1460,297,858,,received,,Cross Joint,1,1500.00,1500.00,1050.00,false,replacement
1461,297,858,,received,,Center Support Bearing,1,3000.00,3000.00,2100.00,false,replacement
1462,298,860,,received,,Brake Pads,1,1800.00,1800.00,1260.00,false,replacement
1463,298,860,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
1464,298,860,,received,,Fuel Filter,1,5500.00,5500.00,3850.00,false,replacement
1465,298,860,,received,,Oil Filter,1,550.00,550.00,385.00,false,replacement
1466,298,860,,received,,Wiper Blade,2,800.00,1600.00,560.00,false,replacement
1467,298,860,,received,,Engine Oil,1,5400.00,5400.00,3780.00,false,standard
1468,298,860,,received,,Air Filter,1,750.00,750.00,525.00,false,replacement
1469,298,860,,received,,Brake Pads,1,2000.00,2000.00,1400.00,false,replacement
1470,298,860,,received,,Wiper Blade,1,650.00,650.00,455.00,false,replacement
1471,299,861,,received,,Brake Pads,1,1800.00,1800.00,1260.00,false,replacement
1472,299,861,,received,,Brake Pads,1,2000.00,2000.00,1400.00,false,replacement
1473,299,861,,received,,Fuel Filter,1,5500.00,5500.00,3850.00,false,replacement
1474,299,861,,received,,Oil Filter,1,550.00,550.00,385.00,false,replacement
1475,299,861,,received,,Wiper Blade,2,600.00,1200.00,420.00,false,replacement
1476,299,861,,received,,Air Filter,1,750.00,750.00,525.00,false,replacement
1477,299,861,,received,,Engine Oil,6,900.00,5400.00,630.00,false,standard
1478,301,868,,received,,Engine Oil,8,450.00,3600.00,315.00,false,standard
1479,301,868,,received,,Oil Filter,1,500.00,500.00,350.00,false,replacement
1480,301,868,,received,,Air Filter,1,550.00,550.00,385.00,false,replacement
1481,301,868,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
1482,302,870,,received,,Valve Cover Gasket,1,650.00,650.00,455.00,false,replacement
1483,302,870,,received,,Engine Oil,4,450.00,1800.00,315.00,false,standard
1484,302,870,,received,,Oil Filter,1,300.00,300.00,210.00,false,replacement
1485,302,870,,received,,Air Filter,1,450.00,450.00,315.00,false,replacement
1486,302,870,,received,,Spark Plug,3,250.00,750.00,175.00,false,replacement
1487,302,870,,received,,Cabin Filter,1,450.00,450.00,315.00,false,replacement
1488,302,870,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
1489,303,875,,received,,Engine Oil,8,450.00,3600.00,315.00,false,standard
1490,303,875,,received,,Oil Filter,1,500.00,500.00,350.00,false,replacement
1491,303,875,,received,,Air Filter,1,550.00,550.00,385.00,false,replacement
1492,303,875,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
1493,303,875,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
1494,304,881,,received,,Engine Oil,8,450.00,3600.00,315.00,false,standard
1495,304,881,,received,,Oil Filter,1,500.00,500.00,350.00,false,replacement
1496,304,881,,received,,Air Filter,1,550.00,550.00,385.00,false,replacement
1497,304,881,,received,,Cabin Filter,1,500.00,500.00,350.00,false,replacement
1498,304,881,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
1499,305,,,received,,Plywheel,1,28500.00,28500.00,19950.00,false,replacement
1500,305,,,received,,Clutch Disc,1,4800.00,4800.00,3360.00,false,replacement
1501,305,,,received,,Pressure Plate,1,8500.00,8500.00,5950.00,false,replacement
