id,job_order_id,service_id,description_of_work,estimated_duration,actual_duration,estimated_hours,actual_hours,estimated_amount,actual_amount
951,325,18,Wheel Alignment,01:00:00,01:03:36,1.00,1.06,850,850
952,326,1,Change Oil,00:45:00,00:49:48,0.75,0.83,550,550
953,326,58,General Mechanical Inspection & Check-Up,00:30:00,00:36:00,0.50,0.60,500,500
954,327,1,Change Oil,00:45:00,00:50:24,0.75,0.84,600,600
955,327,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:12,0.50,0.47,700,700
956,328,13,Brake Service & Cleaning,01:15:00,01:07:48,1.25,1.13,700,700
957,328,15,Replace Brake Shoes,01:00:00,01:00:36,1.00,1.01,800,800
958,329,22,Replace Suspension Bushing,02:30:00,02:39:00,2.50,2.65,2050,2050
959,329,23,Replace Tie Rod End,01:00:00,00:54:00,1.00,0.90,1050,1050
960,329,18,Wheel Alignment,01:00:00,01:09:36,1.00,1.16,850,850
961,330,51,Replace Valve Cover Gasket,01:45:00,01:45:36,1.75,1.76,1600,1600
962,330,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:02:24,1.00,1.04,1050,1050
963,331,13,Brake Service & Cleaning,01:15:00,01:24:00,1.25,1.40,800,800
964,331,15,Replace Brake Shoes,01:00:00,01:02:24,1.00,1.04,800,800
965,331,18,Wheel Alignment,01:00:00,01:12:00,1.00,1.20,1250,1250
966,332,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:43:48,3.00,3.73,2100,2100
967,333,53,Top Overhaul,14:00:00,12:45:36,14.00,12.76,11500,11500
968,333,1,Change Oil,00:45:00,00:39:00,0.75,0.65,550,550
969,334,1,Change Oil,00:45:00,00:47:24,0.75,0.79,600,600
970,334,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:12,0.50,0.52,700,700
971,335,1,Change Oil,00:45:00,00:55:48,0.75,0.93,700,700
972,335,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:48,0.50,0.58,450,450
973,335,3,Replace Fuel Filter,00:45:00,00:48:36,0.75,0.81,550,550
974,335,4,Replace Air Filter,00:15:00,00:12:36,0.25,0.21,550,550
975,335,5,Replace Cabin Filter,00:15:00,00:13:48,0.25,0.23,200,200
976,336,13,Brake Service & Cleaning,01:15:00,01:21:00,1.25,1.35,750,750
977,336,14,Replace Brake Pads,01:00:00,01:12:36,1.00,1.21,950,950
978,336,18,Wheel Alignment,01:00:00,00:51:36,1.00,0.86,1000,1000
979,337,53,Top Overhaul,14:00:00,12:40:48,14.00,12.68,16600,16600
980,337,1,Change Oil,00:45:00,00:41:24,0.75,0.69,650,650
981,338,13,Brake Service & Cleaning,01:15:00,01:10:12,1.25,1.17,950,950
982,338,15,Replace Brake Shoes,01:00:00,01:03:36,1.00,1.06,800,800
983,339,1,Change Oil,00:45:00,00:41:24,0.75,0.69,650,650
984,339,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:36,0.50,0.56,500,500
985,340,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:09:36,3.00,3.16,2250,2250
986,341,13,Brake Service & Cleaning,01:15:00,01:16:12,1.25,1.27,800,800
987,341,14,Replace Brake Pads,01:00:00,01:09:00,1.00,1.15,800,800
988,341,18,Wheel Alignment,01:00:00,01:14:24,1.00,1.24,1250,1250
989,342,22,Replace Suspension Bushing,02:30:00,02:15:00,2.50,2.25,1350,1350
990,342,23,Replace Tie Rod End,01:00:00,01:14:24,1.00,1.24,900,900
991,342,18,Wheel Alignment,01:00:00,01:09:36,1.00,1.16,950,950
992,342,21,Replace Shock Absorbers,02:00:00,01:43:12,2.00,1.72,1450,1450
993,343,1,Change Oil,00:45:00,00:49:48,0.75,0.83,750,750
994,343,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:12,0.50,0.52,450,450
995,343,18,Wheel Alignment,01:00:00,01:06:36,1.00,1.11,900,900
996,344,22,Replace Suspension Bushing,02:30:00,02:28:12,2.50,2.47,2150,2150
997,344,23,Replace Tie Rod End,01:00:00,01:11:24,1.00,1.19,800,800
998,344,18,Wheel Alignment,01:00:00,01:03:00,1.00,1.05,1350,1350
999,344,21,Replace Shock Absorbers,02:00:00,02:30:00,2.00,2.50,1600,1600
1000,345,13,Brake Service & Cleaning,01:15:00,01:25:12,1.25,1.42,1150,1150
1001,345,15,Replace Brake Shoes,01:00:00,00:51:00,1.00,0.85,900,900
1002,345,18,Wheel Alignment,01:00:00,01:08:24,1.00,1.14,900,900
1003,346,13,Brake Service & Cleaning,01:15:00,01:09:00,1.25,1.15,800,800
1004,346,15,Replace Brake Shoes,01:00:00,01:07:48,1.00,1.13,950,950
1005,346,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:09:36,2.00,2.16,4050,4050
1006,347,1,Change Oil,00:45:00,00:45:00,0.75,0.75,550,550
1007,347,58,General Mechanical Inspection & Check-Up,00:30:00,00:35:24,0.50,0.59,450,450
1008,347,4,Replace Air Filter,00:15:00,00:14:24,0.25,0.24,550,550
1009,347,5,Replace Cabin Filter,00:15:00,00:13:48,0.25,0.23,200,200
1010,348,51,Replace Valve Cover Gasket,01:45:00,01:45:36,1.75,1.76,1250,1250
1011,348,48,Replace Fan Belt / Serpentine Belt,01:00:00,00:55:12,1.00,0.92,650,650
1012,348,1,Change Oil,00:45:00,00:50:24,0.75,0.84,600,600
1013,349,1,Change Oil,00:45:00,00:53:24,0.75,0.89,700,700
1014,349,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:36,0.50,0.56,700,700
1015,350,13,Brake Service & Cleaning,01:15:00,01:16:48,1.25,1.28,800,800
1016,350,15,Replace Brake Shoes,01:00:00,01:00:00,1.00,1.00,650,650
1017,351,13,Brake Service & Cleaning,01:15:00,01:30:00,1.25,1.50,600,600
1018,351,15,Replace Brake Shoes,01:00:00,01:06:00,1.00,1.10,750,750
1019,352,22,Replace Suspension Bushing,02:30:00,02:15:36,2.50,2.26,1650,1650
1020,352,25,Replace Tie Rod & Rack End,01:30:00,01:44:24,1.50,1.74,1050,1050
1021,352,18,Wheel Alignment,01:00:00,00:56:24,1.00,0.94,1000,1000
1022,353,1,Change Oil,00:45:00,00:39:00,0.75,0.65,700,700
1023,353,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:48,0.50,0.48,500,500
1024,354,22,Replace Suspension Bushing,02:30:00,02:41:24,2.50,2.69,2200,2200
1025,354,23,Replace Tie Rod End,01:00:00,01:06:36,1.00,1.11,1300,1300
1026,354,18,Wheel Alignment,01:00:00,00:51:36,1.00,0.86,1250,1250
1027,355,1,Change Oil,00:45:00,00:55:12,0.75,0.92,700,700
1028,355,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:48,0.50,0.58,500,500
1029,356,36,Down Clutch / Pulldown Transmission,04:30:00,04:44:24,4.50,4.74,5300,5300
1030,357,22,Replace Suspension Bushing,02:30:00,02:43:48,2.50,2.73,1300,1300
1031,357,23,Replace Tie Rod End,01:00:00,00:54:36,1.00,0.91,800,800
1032,357,18,Wheel Alignment,01:00:00,01:08:24,1.00,1.14,1050,1050
1033,358,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:35:24,3.00,3.59,2500,2500
1034,358,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:48,0.50,0.48,700,700
1035,359,51,Replace Valve Cover Gasket,01:45:00,01:51:00,1.75,1.85,1500,1500
1036,359,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:04:12,1.00,1.07,950,950
1037,360,53,Top Overhaul,14:00:00,16:39:36,14.00,16.66,13300,13300
1038,361,1,Change Oil,00:45:00,00:54:36,0.75,0.91,800,800
1039,361,58,General Mechanical Inspection & Check-Up,00:30:00,00:25:48,0.50,0.43,550,550
1040,362,1,Change Oil,00:45:00,00:40:48,0.75,0.68,800,800
1041,362,58,General Mechanical Inspection & Check-Up,00:30:00,00:25:48,0.50,0.43,600,600
1042,363,13,Brake Service & Cleaning,01:15:00,01:16:12,1.25,1.27,1150,1150
1043,363,15,Replace Brake Shoes,01:00:00,01:02:24,1.00,1.04,1050,1050
1044,363,18,Wheel Alignment,01:00:00,01:06:00,1.00,1.10,950,950
1045,364,51,Replace Valve Cover Gasket,01:45:00,02:10:12,1.75,2.17,1800,1800
1046,364,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:06:36,1.00,1.11,950,950
1047,364,1,Change Oil,00:45:00,00:42:00,0.75,0.70,650,650
1048,365,22,Replace Suspension Bushing,02:30:00,02:37:48,2.50,2.63,2600,2600
1049,365,23,Replace Tie Rod End,01:00:00,00:57:00,1.00,0.95,750,750
1050,365,18,Wheel Alignment,01:00:00,01:12:00,1.00,1.20,900,900
1051,365,21,Replace Shock Absorbers,02:00:00,02:24:00,2.00,2.40,1950,1950
1052,366,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:46:48,3.00,2.78,3100,3100
1053,367,1,Change Oil,00:45:00,00:38:24,0.75,0.64,600,600
1054,367,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:48,0.50,0.48,650,650
1055,367,18,Wheel Alignment,01:00:00,01:01:12,1.00,1.02,1000,1000
1056,368,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:44:24,3.00,3.74,2750,2750
1057,369,13,Brake Service & Cleaning,01:15:00,01:10:12,1.25,1.17,800,800
1058,369,15,Replace Brake Shoes,01:00:00,01:04:48,1.00,1.08,950,950
1059,370,22,Replace Suspension Bushing,02:30:00,02:58:12,2.50,2.97,2700,2700
1060,370,23,Replace Tie Rod End,01:00:00,01:07:12,1.00,1.12,1350,1350
1061,370,18,Wheel Alignment,01:00:00,01:01:48,1.00,1.03,850,850
1062,371,22,Replace Suspension Bushing,02:30:00,02:26:24,2.50,2.44,1800,1800
1063,371,23,Replace Tie Rod End,01:00:00,01:08:24,1.00,1.14,1200,1200
1064,371,18,Wheel Alignment,01:00:00,01:06:36,1.00,1.11,1150,1150
1065,371,21,Replace Shock Absorbers,02:00:00,02:22:12,2.00,2.37,1300,1300
1066,372,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:48:36,3.00,2.81,2300,2300
1067,373,51,Replace Valve Cover Gasket,01:45:00,02:01:12,1.75,2.02,1750,1750
1068,373,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:06:36,1.00,1.11,1100,1100
1069,374,36,Down Clutch / Pulldown Transmission,04:30:00,04:35:24,4.50,4.59,3600,3600
1070,374,1,Change Oil,00:45:00,00:52:12,0.75,0.87,650,650
1071,375,22,Replace Suspension Bushing,02:30:00,02:34:48,2.50,2.58,1100,1100
1072,375,23,Replace Tie Rod End,01:00:00,01:14:24,1.00,1.24,900,900
1073,375,18,Wheel Alignment,01:00:00,01:11:24,1.00,1.19,1200,1200
1074,376,13,Brake Service & Cleaning,01:15:00,01:27:36,1.25,1.46,700,700
1075,376,15,Replace Brake Shoes,01:00:00,00:55:12,1.00,0.92,750,750
1076,377,1,Change Oil,00:45:00,00:51:36,0.75,0.86,750,750
1077,377,58,General Mechanical Inspection & Check-Up,00:30:00,00:36:00,0.50,0.60,400,400
1078,378,1,Change Oil,00:45:00,00:39:00,0.75,0.65,600,600
1079,378,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:48,0.50,0.53,600,600
1080,378,3,Replace Fuel Filter,00:45:00,00:48:36,0.75,0.81,550,550
1081,378,5,Replace Cabin Filter,00:15:00,00:14:24,0.25,0.24,200,200
1082,379,1,Change Oil,00:45:00,00:49:12,0.75,0.82,500,500
1083,379,58,General Mechanical Inspection & Check-Up,00:30:00,00:27:36,0.50,0.46,600,600
1084,380,36,Down Clutch / Pulldown Transmission,04:30:00,04:40:12,4.50,4.67,4500,4500
1085,381,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:40:12,3.00,3.67,2800,2800
1086,381,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:36,0.50,0.56,750,750
1087,382,1,Change Oil,00:45:00,00:43:48,0.75,0.73,600,600
1088,382,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:48,0.50,0.48,550,550
1089,382,18,Wheel Alignment,01:00:00,00:57:36,1.00,0.96,900,900
1090,383,1,Change Oil,00:45:00,00:46:48,0.75,0.78,800,800
1091,383,58,General Mechanical Inspection & Check-Up,00:30:00,00:37:12,0.50,0.62,600,600
1092,384,13,Brake Service & Cleaning,01:15:00,01:31:12,1.25,1.52,900,900
1093,384,15,Replace Brake Shoes,01:00:00,01:01:48,1.00,1.03,800,800
1094,385,1,Change Oil,00:45:00,00:53:24,0.75,0.89,850,850
1095,385,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:48,0.50,0.48,600,600
1096,385,18,Wheel Alignment,01:00:00,01:06:00,1.00,1.10,1200,1200
1097,386,1,Change Oil,00:45:00,00:52:12,0.75,0.87,900,900
1098,386,58,General Mechanical Inspection & Check-Up,00:30:00,00:27:00,0.50,0.45,550,550
1099,386,3,Replace Fuel Filter,00:45:00,00:51:00,0.75,0.85,550,550
1100,386,4,Replace Air Filter,00:15:00,00:15:00,0.25,0.25,550,550
1101,386,5,Replace Cabin Filter,00:15:00,00:14:24,0.25,0.24,200,200
1102,387,13,Brake Service & Cleaning,01:15:00,01:12:00,1.25,1.20,1100,1100
1103,387,14,Replace Brake Pads,01:00:00,01:11:24,1.00,1.19,1100,1100
1104,388,1,Change Oil,00:45:00,00:54:00,0.75,0.90,700,700
1105,388,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:48,0.50,0.53,450,450
1106,388,3,Replace Fuel Filter,00:45:00,00:55:12,0.75,0.92,550,550
1107,388,5,Replace Cabin Filter,00:15:00,00:16:48,0.25,0.28,200,200
1108,389,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:37:48,3.00,3.63,1800,1800
1109,390,1,Change Oil,00:45:00,00:41:24,0.75,0.69,600,600
1110,390,58,General Mechanical Inspection & Check-Up,00:30:00,00:35:24,0.50,0.59,500,500
1111,391,1,Change Oil,00:45:00,00:40:12,0.75,0.67,650,650
1112,391,58,General Mechanical Inspection & Check-Up,00:30:00,00:27:00,0.50,0.45,450,450
1113,392,51,Replace Valve Cover Gasket,01:45:00,01:54:36,1.75,1.91,1450,1450
1114,392,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:00:36,1.00,1.01,850,850
1115,392,1,Change Oil,00:45:00,00:52:48,0.75,0.88,800,800
1116,393,22,Replace Suspension Bushing,02:30:00,02:22:48,2.50,2.38,1150,1150
1117,393,25,Replace Tie Rod & Rack End,01:30:00,01:35:24,1.50,1.59,1350,1350
1118,393,18,Wheel Alignment,01:00:00,01:10:48,1.00,1.18,1400,1400
1119,394,1,Change Oil,00:45:00,00:45:36,0.75,0.76,650,650
1120,394,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:12,0.50,0.47,600,600
1121,394,3,Replace Fuel Filter,00:45:00,00:42:00,0.75,0.70,550,550
1122,394,4,Replace Air Filter,00:15:00,00:16:12,0.25,0.27,550,550
1123,394,5,Replace Cabin Filter,00:15:00,00:15:36,0.25,0.26,200,200
1124,395,51,Replace Valve Cover Gasket,01:45:00,01:38:24,1.75,1.64,1500,1500
1125,395,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:14:24,1.00,1.24,1100,1100
1126,396,36,Down Clutch / Pulldown Transmission,04:30:00,04:39:36,4.50,4.66,3300,3300
1127,396,2,Change ATF / Transmission Fluid,00:45:00,00:55:12,0.75,0.92,700,700
1128,397,22,Replace Suspension Bushing,02:30:00,02:31:48,2.50,2.53,2350,2350
1129,397,23,Replace Tie Rod End,01:00:00,00:51:00,1.00,0.85,1150,1150
1130,397,18,Wheel Alignment,01:00:00,01:12:00,1.00,1.20,1100,1100
1131,398,22,Replace Suspension Bushing,02:30:00,02:50:24,2.50,2.84,1500,1500
1132,398,23,Replace Tie Rod End,01:00:00,01:01:12,1.00,1.02,1000,1000
1133,398,18,Wheel Alignment,01:00:00,01:09:36,1.00,1.16,1200,1200
1134,398,21,Replace Shock Absorbers,02:00:00,02:16:12,2.00,2.27,1500,1500
1135,399,22,Replace Suspension Bushing,02:30:00,02:49:12,2.50,2.82,1000,1000
1136,399,23,Replace Tie Rod End,01:00:00,01:01:48,1.00,1.03,1050,1050
1137,399,18,Wheel Alignment,01:00:00,01:03:36,1.00,1.06,950,950
1138,399,21,Replace Shock Absorbers,02:00:00,02:07:48,2.00,2.13,1600,1600
1139,400,36,Down Clutch / Pulldown Transmission,04:30:00,04:56:24,4.50,4.94,3300,3300
1140,401,1,Change Oil,00:45:00,00:52:12,0.75,0.87,800,800
1141,401,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:48,0.50,0.58,600,600
1142,401,3,Replace Fuel Filter,00:45:00,00:39:36,0.75,0.66,550,550
1143,401,4,Replace Air Filter,00:15:00,00:15:00,0.25,0.25,550,550
1144,401,5,Replace Cabin Filter,00:15:00,00:18:00,0.25,0.30,200,200
1145,402,13,Brake Service & Cleaning,01:15:00,01:11:24,1.25,1.19,1050,1050
1146,402,15,Replace Brake Shoes,01:00:00,00:55:12,1.00,0.92,800,800
1147,403,36,Down Clutch / Pulldown Transmission,04:30:00,04:36:36,4.50,4.61,3550,3550
1148,403,1,Change Oil,00:45:00,00:54:36,0.75,0.91,550,550
1149,404,1,Change Oil,00:45:00,00:54:00,0.75,0.90,450,450
1150,404,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:12,0.50,0.47,550,550
1151,404,3,Replace Fuel Filter,00:45:00,00:52:48,0.75,0.88,550,550
1152,404,4,Replace Air Filter,00:15:00,00:17:24,0.25,0.29,550,550
1153,404,5,Replace Cabin Filter,00:15:00,00:16:48,0.25,0.28,200,200
1154,405,53,Top Overhaul,14:00:00,12:49:48,14.00,12.83,21500,21500
1155,405,1,Change Oil,00:45:00,00:49:48,0.75,0.83,650,650
1156,406,22,Replace Suspension Bushing,02:30:00,02:39:00,2.50,2.65,2500,2500
1157,406,23,Replace Tie Rod End,01:00:00,01:13:12,1.00,1.22,950,950
1158,406,18,Wheel Alignment,01:00:00,00:58:12,1.00,0.97,1200,1200
1159,406,21,Replace Shock Absorbers,02:00:00,02:06:36,2.00,2.11,1100,1100
1160,407,22,Replace Suspension Bushing,02:30:00,03:01:12,2.50,3.02,1150,1150
1161,407,23,Replace Tie Rod End,01:00:00,00:51:36,1.00,0.86,1200,1200
1162,407,18,Wheel Alignment,01:00:00,01:10:12,1.00,1.17,800,800
1163,407,21,Replace Shock Absorbers,02:00:00,01:45:00,2.00,1.75,1400,1400
1164,408,13,Brake Service & Cleaning,01:15:00,01:24:00,1.25,1.40,750,750
1165,408,15,Replace Brake Shoes,01:00:00,00:54:00,1.00,0.90,1000,1000
1166,408,16,Rotor Disc Refacing / Resurfacing,02:00:00,01:57:00,2.00,1.95,3050,3050
1167,409,1,Change Oil,00:45:00,00:48:00,0.75,0.80,600,600
1168,409,58,General Mechanical Inspection & Check-Up,00:30:00,00:26:24,0.50,0.44,550,550
1169,409,18,Wheel Alignment,01:00:00,01:09:36,1.00,1.16,800,800
1170,410,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:33:36,3.00,2.56,2400,2400
1171,411,22,Replace Suspension Bushing,02:30:00,02:13:12,2.50,2.22,2050,2050
1172,411,23,Replace Tie Rod End,01:00:00,01:02:24,1.00,1.04,1250,1250
1173,411,18,Wheel Alignment,01:00:00,01:09:00,1.00,1.15,1200,1200
1174,411,21,Replace Shock Absorbers,02:00:00,02:06:00,2.00,2.10,1550,1550
1175,412,1,Change Oil,00:45:00,00:49:12,0.75,0.82,650,650
1176,412,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:00,0.50,0.50,450,450
1177,413,36,Down Clutch / Pulldown Transmission,04:30:00,04:23:24,4.50,4.39,4350,4350
1178,413,2,Change ATF / Transmission Fluid,00:45:00,00:45:00,0.75,0.75,800,800
1179,414,22,Replace Suspension Bushing,02:30:00,02:18:36,2.50,2.31,1950,1950
1180,414,23,Replace Tie Rod End,01:00:00,01:00:36,1.00,1.01,600,600
1181,414,18,Wheel Alignment,01:00:00,01:01:48,1.00,1.03,1000,1000
1182,414,21,Replace Shock Absorbers,02:00:00,02:01:12,2.00,2.02,1150,1150
1183,415,13,Brake Service & Cleaning,01:15:00,01:24:36,1.25,1.41,1200,1200
1184,415,15,Replace Brake Shoes,01:00:00,00:58:48,1.00,0.98,850,850
1185,415,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:03:00,2.00,2.05,2950,2950
1186,416,22,Replace Suspension Bushing,02:30:00,03:06:36,2.50,3.11,2050,2050
1187,416,25,Replace Tie Rod & Rack End,01:30:00,01:30:36,1.50,1.51,1250,1250
1188,416,18,Wheel Alignment,01:00:00,01:03:36,1.00,1.06,900,900
1189,416,21,Replace Shock Absorbers,02:00:00,02:27:00,2.00,2.45,1400,1400
1190,417,36,Down Clutch / Pulldown Transmission,04:30:00,05:00:00,4.50,5.00,3750,3750
1191,418,22,Replace Suspension Bushing,02:30:00,02:34:48,2.50,2.58,1350,1350
1192,418,23,Replace Tie Rod End,01:00:00,00:53:24,1.00,0.89,650,650
1193,418,18,Wheel Alignment,01:00:00,00:55:12,1.00,0.92,850,850
1194,419,13,Brake Service & Cleaning,01:15:00,01:09:00,1.25,1.15,800,800
1195,419,15,Replace Brake Shoes,01:00:00,01:09:36,1.00,1.16,750,750
1196,420,36,Down Clutch / Pulldown Transmission,04:30:00,03:56:24,4.50,3.94,3250,3250
1197,421,1,Change Oil,00:45:00,00:49:12,0.75,0.82,750,750
1198,421,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:12,0.50,0.57,500,500
1199,422,1,Change Oil,00:45:00,00:39:00,0.75,0.65,550,550
1200,422,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:36,0.50,0.51,600,600
1201,423,13,Brake Service & Cleaning,01:15:00,01:21:36,1.25,1.36,650,650
1202,423,15,Replace Brake Shoes,01:00:00,01:12:00,1.00,1.20,950,950
1203,423,16,Rotor Disc Refacing / Resurfacing,02:00:00,01:49:12,2.00,1.82,2700,2700
1204,424,13,Brake Service & Cleaning,01:15:00,01:09:00,1.25,1.15,700,700
1205,424,15,Replace Brake Shoes,01:00:00,01:07:48,1.00,1.13,550,550
1206,425,22,Replace Suspension Bushing,02:30:00,03:04:48,2.50,3.08,1550,1550
1207,425,23,Replace Tie Rod End,01:00:00,01:11:24,1.00,1.19,1000,1000
1208,425,18,Wheel Alignment,01:00:00,01:13:12,1.00,1.22,950,950
1209,426,1,Change Oil,00:45:00,00:45:36,0.75,0.76,500,500
1210,426,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:48,0.50,0.53,650,650
1211,426,18,Wheel Alignment,01:00:00,00:52:48,1.00,0.88,900,900
1212,427,51,Replace Valve Cover Gasket,01:45:00,01:43:48,1.75,1.73,1200,1200
1213,427,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:00:36,1.00,1.01,750,750
1214,428,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:00:36,3.00,3.01,2700,2700
1215,428,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:48,0.50,0.58,800,800
1216,429,51,Replace Valve Cover Gasket,01:45:00,02:03:36,1.75,2.06,1250,1250
1217,429,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:03:00,1.00,1.05,950,950
1218,430,22,Replace Suspension Bushing,02:30:00,03:01:48,2.50,3.03,2250,2250
1219,430,23,Replace Tie Rod End,01:00:00,00:56:24,1.00,0.94,1000,1000
1220,430,18,Wheel Alignment,01:00:00,01:07:12,1.00,1.12,900,900
1221,431,13,Brake Service & Cleaning,01:15:00,01:11:24,1.25,1.19,700,700
1222,431,15,Replace Brake Shoes,01:00:00,01:04:12,1.00,1.07,650,650
1223,432,1,Change Oil,00:45:00,00:51:36,0.75,0.86,600,600
1224,432,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:00,0.50,0.50,600,600
1225,432,18,Wheel Alignment,01:00:00,01:06:36,1.00,1.11,1050,1050
1226,433,1,Change Oil,00:45:00,00:40:48,0.75,0.68,700,700
1227,433,58,General Mechanical Inspection & Check-Up,00:30:00,00:32:24,0.50,0.54,450,450
1228,434,51,Replace Valve Cover Gasket,01:45:00,01:53:24,1.75,1.89,1950,1950
1229,434,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:01:12,1.00,1.02,700,700
1230,435,36,Down Clutch / Pulldown Transmission,04:30:00,04:16:12,4.50,4.27,3050,3050
1231,436,13,Brake Service & Cleaning,01:15:00,01:08:24,1.25,1.14,800,800
1232,436,15,Replace Brake Shoes,01:00:00,01:07:48,1.00,1.13,1000,1000
1233,436,18,Wheel Alignment,01:00:00,00:52:12,1.00,0.87,1250,1250
1234,437,36,Down Clutch / Pulldown Transmission,04:30:00,05:27:00,4.50,5.45,3200,3200
1235,437,1,Change Oil,00:45:00,00:52:12,0.75,0.87,800,800
1236,438,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:46:48,3.00,2.78,2450,2450
1237,438,58,General Mechanical Inspection & Check-Up,00:30:00,00:25:48,0.50,0.43,550,550
1238,439,36,Down Clutch / Pulldown Transmission,04:30:00,04:11:24,4.50,4.19,4200,4200
1239,440,1,Change Oil,00:45:00,00:54:36,0.75,0.91,850,850
1240,440,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:36,0.50,0.56,600,600
1241,441,13,Brake Service & Cleaning,01:15:00,01:07:48,1.25,1.13,800,800
1242,441,15,Replace Brake Shoes,01:00:00,00:58:12,1.00,0.97,800,800
1243,441,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:07:12,2.00,2.12,3450,3450
1244,442,1,Change Oil,00:45:00,00:55:48,0.75,0.93,650,650
1245,442,58,General Mechanical Inspection & Check-Up,00:30:00,00:37:12,0.50,0.62,550,550
