service_id,service_name,base_price,base_duration_hours,is_price_fixed,vehicle_type,vehicle_age,mileage,estimated_duration_mins,actual_duration_mins,actual_amount,is_churned,vehicle_type_encoded,predicted_duration_mins
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Sedan,6,86035.8,43.0,45.2,650.0,0,4,44.236000000000004
16,Replace Spark Plugs,350.0,0.5,1,Sedan,6,76840.8,30.3,26.6,425.0,0,4,26.787999999999965
2,Brake Service,800.0,1.25,1,Sedan,6,76762.7,74.2,78.7,775.0,0,4,75.12299999999995
2,Brake Service,800.0,1.25,1,Sedan,6,72773.3,75.4,82.9,1225.0,1,4,81.4539999999999
18,Replace Engine Support,1200.0,1.5,0,Sedan,6,85338.8,92.7,103.7,1275.0,0,4,110.03900000000003
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,SUV,6,92384.7,44.5,42.6,8325.0,1,3,44.43299999999999
1,Change Oil,650.0,0.75,1,SUV,6,76260.7,45.4,48.1,2675.0,1,3,47.79600000000001
2,Brake Service,800.0,1.25,1,SUV,6,87925.0,74.8,82.8,3575.0,1,3,80.55200000000008
2,Brake Service,800.0,1.25,1,Sedan,6,89405.2,78.3,82.6,300.0,0,4,79.6230000000001
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,9,136070.4,274.7,441.2,4675.0,1,4,416.78700000000003
1,Change Oil,650.0,0.75,1,Sedan,9,137506.0,47.2,45.6,3425.0,1,4,47.51700000000001
4,Wheel Alignment,800.0,1.0,1,Sedan,9,127206.2,59.3,61.1,775.0,0,4,62.471000000000046
2,Brake Service,800.0,1.25,1,Sedan,9,140468.3,72.9,70.8,600.0,0,4,73.32900000000011
2,Brake Service,800.0,1.25,1,Sedan,9,143280.0,75.7,84.1,575.0,0,4,82.2770000000001
1,Change Oil,650.0,0.75,1,Van,9,133705.9,45.6,48.2,700.0,1,5,46.09299999999998
2,Brake Service,800.0,1.25,1,Van,9,130362.4,75.3,68.7,1225.0,1,5,79.791
2,Brake Service,800.0,1.25,1,Van,9,132954.3,72.6,74.9,1175.0,1,5,74.94199999999992
9,Replace Fuel Filter,550.0,0.75,1,Van,9,137297.1,43.8,42.6,800.0,1,5,42.99899999999997
1,Change Oil,650.0,0.75,1,Van,9,121029.8,43.6,42.8,600.0,0,5,43.34800000000004
2,Brake Service,800.0,1.25,1,Van,9,110012.7,75.1,62.3,1175.0,1,5,80.20400000000006
2,Brake Service,800.0,1.25,1,Van,9,135098.5,75.0,86.7,1325.0,1,5,76.48600000000008
9,Replace Fuel Filter,550.0,0.75,1,Van,9,141861.6,47.1,56.0,825.0,1,5,52.591
2,Brake Service,800.0,1.25,1,SUV,6,80391.7,77.6,76.3,3450.0,1,3,74.508
1,Change Oil,650.0,0.75,1,SUV,6,72727.6,43.3,38.5,2825.0,1,3,45.38099999999998
6,Replace Fan Belt,800.0,1.0,1,SUV,6,88458.9,61.1,67.1,1600.0,1,3,64.16600000000005
10,Replace Valve Cover Gasket,1400.0,1.75,0,SUV,6,68896.6,106.8,113.7,1525.0,0,3,127.2970000000001
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,6,84152.2,114.3,107.3,3900.0,1,4,108.12099999999992
1,Change Oil,650.0,0.75,1,Sedan,6,81799.5,45.4,43.0,675.0,0,4,45.500999999999976
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Sedan,6,79515.5,43.2,45.8,625.0,0,4,44.26200000000004
2,Brake Service,800.0,1.25,1,Sedan,6,90371.2,74.8,70.9,375.0,0,4,74.29099999999993
2,Brake Service,800.0,1.25,1,Sedan,6,98680.9,73.1,74.8,800.0,0,4,76.62400000000005
2,Brake Service,800.0,1.25,1,Sedan,6,77583.1,74.3,72.2,1275.0,1,4,73.403
18,Replace Engine Support,1200.0,1.5,0,Sedan,6,90001.0,90.7,121.8,1325.0,1,4,118.4739999999999
1,Change Oil,650.0,0.75,1,Sedan,6,88569.2,45.9,45.9,1425.0,1,4,46.854000000000006
16,Replace Spark Plugs,350.0,0.5,1,Sedan,6,85401.7,30.1,28.4,2700.0,1,4,26.879999999999995
2,Brake Service,800.0,1.25,1,Sedan,6,72255.8,78.4,88.5,425.0,0,4,86.59099999999997
1,Change Oil,650.0,0.75,1,Sedan,6,84050.3,44.4,50.6,4375.0,1,4,48.87499999999999
2,Brake Service,800.0,1.25,1,Crossover,12,152882.6,75.4,68.5,1525.0,1,0,73.662
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Crossover,12,174956.6,44.3,46.4,375.0,0,0,46.596000000000004
2,Brake Service,800.0,1.25,1,Crossover,12,160570.2,75.5,81.0,375.0,0,0,78.774
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Crossover,12,174631.5,43.3,42.3,225.0,0,0,45.747999999999976
1,Change Oil,650.0,0.75,1,Crossover,6,88061.4,44.0,44.9,650.0,0,0,45.49499999999999
2,Brake Service,800.0,1.25,1,Crossover,6,83404.9,71.4,76.5,800.0,0,0,74.535
2,Brake Service,800.0,1.25,1,Crossover,6,77317.3,71.9,78.2,225.0,0,0,77.36499999999992
16,Replace Spark Plugs,350.0,0.5,1,Sedan,14,192590.4,31.2,32.4,3700.0,1,4,32.71900000000003
2,Brake Service,800.0,1.25,1,Sedan,14,220637.2,77.3,88.5,450.0,0,4,85.01800000000001
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,14,221567.9,116.2,110.8,3875.0,1,4,113.72899999999996
2,Brake Service,800.0,1.25,1,Sedan,6,76908.0,75.4,67.5,3825.0,1,4,69.16300000000003
1,Change Oil,650.0,0.75,1,Sedan,6,82830.6,43.1,44.2,475.0,0,4,44.454999999999934
1,Change Oil,650.0,0.75,1,Sedan,6,75818.6,44.6,50.3,3700.0,1,4,48.96700000000007
1,Change Oil,650.0,0.75,1,Sedan,5,83098.9,42.8,51.5,775.0,1,4,41.56299999999998
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Sedan,5,77088.4,46.9,50.3,650.0,0,4,49.17600000000006
1,Change Oil,650.0,0.75,1,Sedan,5,58988.5,46.8,44.7,1150.0,1,4,45.933000000000014
1,Change Oil,650.0,0.75,1,Sedan,5,68931.0,45.0,41.8,675.0,0,4,43.585000000000036
2,Brake Service,800.0,1.25,1,Sedan,5,80040.9,73.6,67.1,3425.0,1,4,75.33200000000006
9,Replace Fuel Filter,550.0,0.75,1,Sedan,5,82924.1,47.0,51.7,775.0,1,4,49.912999999999954
1,Change Oil,650.0,0.75,1,Sedan,5,79308.7,47.1,44.3,850.0,0,4,47.22200000000007
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Sedan,5,77915.2,45.3,46.3,600.0,0,4,46.098000000000056
1,Change Oil,650.0,0.75,1,Sedan,5,66800.9,45.7,43.6,1250.0,1,4,44.071999999999974
1,Change Oil,650.0,0.75,1,Sedan,5,66605.6,43.6,44.9,600.0,0,4,45.33700000000001
2,Brake Service,800.0,1.25,1,Sedan,5,72171.3,78.0,77.4,3575.0,1,4,79.2849999999999
2,Brake Service,800.0,1.25,1,Sedan,5,79022.6,73.8,75.1,1150.0,1,4,75.19600000000011
9,Replace Fuel Filter,550.0,0.75,1,Sedan,5,60411.3,44.2,46.0,800.0,1,4,45.919000000000004
15,Top Overhaul,15000.0,14.0,0,Sedan,6,85422.3,870.0,1012.2,27525.0,1,4,1004.6669999999987
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,6,95853.1,274.9,348.1,20000.0,1,4,364.7029999999997
1,Change Oil,650.0,0.75,1,Van,6,89134.8,43.3,47.6,33925.0,1,5,47.94499999999998
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Van,6,89458.9,282.2,417.6,31475.0,1,5,389.88599999999957
1,Change Oil,650.0,0.75,1,Sedan,6,95599.1,47.0,51.0,24475.0,1,4,48.75700000000002
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,6,79326.0,276.5,292.9,28700.0,1,4,313.68900000000025
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Sedan,6,90148.2,43.0,43.2,9275.0,1,4,42.457
2,Brake Service,800.0,1.25,1,Sedan,12,184740.9,72.5,75.0,1900.0,1,4,74.25099999999998
2,Brake Service,800.0,1.25,1,Sedan,9,119176.0,75.1,71.4,2000.0,1,4,81.93800000000012
2,Brake Service,800.0,1.25,1,Sedan,9,143617.8,76.6,85.6,3675.0,1,4,77.85400000000006
2,Brake Service,800.0,1.25,1,Sedan,9,127498.0,76.7,76.9,775.0,0,4,80.55100000000004
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,9,135523.3,282.5,437.7,600.0,0,4,390.3990000000003
1,Change Oil,650.0,0.75,1,SUV,6,76727.7,47.0,51.7,2400.0,1,3,51.334999999999916
18,Replace Engine Support,1200.0,1.5,0,SUV,6,78245.2,85.6,114.8,4750.0,1,3,111.05799999999999
1,Change Oil,650.0,0.75,1,Van,6,80502.8,44.3,35.5,675.0,0,5,38.931
2,Brake Service,800.0,1.25,1,Van,6,94689.7,75.1,75.5,800.0,0,5,83.91600000000005
2,Brake Service,800.0,1.25,1,Van,6,90655.3,74.4,84.2,1950.0,1,5,82.66599999999993
1,Change Oil,650.0,0.75,1,Van,6,82360.4,45.7,42.2,575.0,0,5,43.04099999999993
2,Brake Service,800.0,1.25,1,Van,6,82937.0,75.1,82.0,725.0,0,5,82.15600000000002
2,Brake Service,800.0,1.25,1,Van,6,96556.0,78.2,76.9,1975.0,1,5,77.26099999999991
1,Change Oil,650.0,0.75,1,Van,6,77344.8,43.7,46.2,3625.0,1,5,45.36599999999996
1,Change Oil,650.0,0.75,1,Van,6,72592.3,43.1,45.1,4550.0,1,5,44.57199999999996
1,Change Oil,650.0,0.75,1,Van,6,78881.7,45.1,41.6,600.0,0,5,43.327999999999996
2,Brake Service,800.0,1.25,1,Van,6,91255.3,72.1,80.8,775.0,0,5,77.23100000000008
2,Brake Service,800.0,1.25,1,Van,6,80964.3,76.3,84.8,2000.0,1,5,83.44200000000006
1,Change Oil,650.0,0.75,1,Van,6,87913.7,46.3,48.3,1500.0,1,5,47.56600000000004
1,Change Oil,650.0,0.75,1,Van,6,91427.2,46.1,47.9,3675.0,1,5,47.97
1,Change Oil,650.0,0.75,1,Van,6,101959.2,43.2,40.7,1600.0,1,5,42.821999999999996
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,6,72412.8,116.8,114.2,3675.0,0,4,116.0080000000001
2,Brake Service,800.0,1.25,1,Sedan,6,86868.3,73.6,70.5,1925.0,1,4,78.71399999999994
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,7,83341.8,120.7,116.8,3200.0,0,4,119.15899999999993
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,6,87431.6,124.9,106.7,3475.0,0,4,112.14300000000007
1,Change Oil,650.0,0.75,1,Van,6,81957.5,43.0,40.2,475.0,0,5,41.69399999999995
2,Brake Service,800.0,1.25,1,Van,6,76825.4,77.1,80.6,775.0,0,5,79.20400000000006
2,Brake Service,800.0,1.25,1,Van,6,70889.3,78.1,82.7,1475.0,1,5,82.2729999999999
1,Change Oil,650.0,0.75,1,Van,6,81083.3,47.0,50.1,2950.0,1,5,49.64500000000002
1,Change Oil,650.0,0.75,1,Van,6,82152.7,42.8,49.0,4025.0,1,5,41.70899999999997
2,Brake Service,800.0,1.25,1,Van,6,101254.7,77.4,77.9,8075.0,1,5,75.37199999999994
14,Rotor Disc Refacing,3000.0,2.0,1,Hatchback,6,77577.0,118.5,129.7,1325.0,0,1,125.72500000000011
2,Brake Service,800.0,1.25,1,Hatchback,6,79823.3,72.5,74.2,725.0,0,1,71.24199999999999
1,Change Oil,650.0,0.75,1,Van,25,384257.2,45.7,47.2,475.0,1,5,47.41999999999995
2,Brake Service,800.0,1.25,1,Van,25,308650.4,74.4,73.6,800.0,1,5,73.35400000000008
1,Change Oil,650.0,0.75,1,Van,25,318008.3,47.0,49.5,2925.0,1,5,49.283999999999985
1,Change Oil,650.0,0.75,1,Van,25,318624.6,44.5,43.0,4225.0,1,5,44.636
2,Brake Service,800.0,1.25,1,Van,25,360263.1,72.3,75.4,8350.0,1,5,74.08199999999992
1,Change Oil,650.0,0.75,1,Van,6,87295.9,44.3,48.9,600.0,0,5,45.886
2,Brake Service,800.0,1.25,1,Van,6,77473.6,75.7,74.5,850.0,0,5,75.96199999999999
2,Brake Service,800.0,1.25,1,Van,6,72731.4,73.0,80.2,1875.0,1,5,81.31299999999989
1,Change Oil,650.0,0.75,1,Van,6,90471.7,44.4,43.6,3075.0,1,5,44.67999999999998
1,Change Oil,650.0,0.75,1,Van,6,88669.2,43.6,49.0,3775.0,1,5,47.552
2,Brake Service,800.0,1.25,1,Van,6,76579.0,73.6,75.9,7775.0,1,5,76.78999999999989
2,Brake Service,800.0,1.25,1,Sedan,6,77807.8,71.9,70.7,1925.0,1,4,72.77599999999993
1,Change Oil,650.0,0.75,1,Sedan,6,80995.0,42.8,40.0,1500.0,1,4,41.32299999999999
1,Change Oil,650.0,0.75,1,Sedan,6,86423.1,43.5,45.5,375.0,0,4,45.292
1,Change Oil,650.0,0.75,1,Sedan,6,95429.4,45.2,44.4,1475.0,1,4,44.401000000000025
2,Brake Service,800.0,1.25,1,Sedan,11,171587.4,74.0,71.1,1900.0,1,4,72.13100000000007
17,Replace Shock Absorbers,1500.0,2.0,1,Sedan,11,178483.8,121.2,121.3,1100.0,0,4,122.8389999999999
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,11,146657.8,93.8,81.8,8125.0,1,4,88.18600000000002
1,Change Oil,650.0,0.75,1,Sedan,11,175091.3,45.0,48.4,350.0,0,4,45.37699999999999
2,Brake Service,800.0,1.25,1,Sedan,11,161942.3,77.3,73.9,450.0,0,4,75.00499999999992
16,Replace Spark Plugs,350.0,0.5,1,Sedan,11,169055.1,30.9,31.9,300.0,0,4,32.15200000000002
6,Replace Fan Belt,800.0,1.0,1,Sedan,11,170097.9,62.1,60.6,800.0,0,4,60.510000000000055
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,11,153441.4,119.4,114.7,3200.0,1,4,116.95600000000013
2,Brake Service,800.0,1.25,1,Sedan,11,157352.2,76.9,69.7,1825.0,1,4,71.94299999999993
17,Replace Shock Absorbers,1500.0,2.0,1,Sedan,11,149576.0,119.8,113.7,1050.0,0,4,116.05500000000008
1,Change Oil,650.0,0.75,1,Sedan,11,173335.7,45.9,45.5,325.0,0,4,45.413999999999994
2,Brake Service,800.0,1.25,1,Sedan,11,135109.5,71.3,77.0,475.0,0,4,73.101
16,Replace Spark Plugs,350.0,0.5,1,Sedan,11,171079.0,29.0,31.1,325.0,1,4,29.687999999999967
6,Replace Fan Belt,800.0,1.0,1,Sedan,11,169181.7,62.9,54.8,825.0,0,4,59.85400000000006
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,11,156422.2,124.8,123.8,2700.0,0,4,123.70099999999991
4,Wheel Alignment,800.0,1.0,1,Sedan,11,170657.9,59.4,66.1,800.0,1,4,62.81199999999998
1,Change Oil,650.0,0.75,1,SUV,6,86465.6,43.1,45.8,675.0,0,3,45.52300000000005
2,Brake Service,800.0,1.25,1,SUV,6,76958.1,72.5,75.8,875.0,0,3,70.45400000000001
9,Replace Fuel Filter,550.0,0.75,1,SUV,6,84802.1,43.7,44.2,450.0,0,3,44.21099999999994
15,Top Overhaul,15000.0,14.0,0,Sedan,6,91587.0,854.0,1170.9,15600.0,1,4,1105.7489999999987
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,6,96354.0,120.3,116.9,4575.0,1,4,118.96399999999988
1,Change Oil,650.0,0.75,1,Sedan,15,200088.6,45.3,42.0,650.0,1,4,42.98300000000001
2,Brake Service,800.0,1.25,1,Sedan,15,205807.8,78.5,82.3,800.0,1,4,80.21300000000006
16,Replace Spark Plugs,350.0,0.5,1,Sedan,15,228425.0,29.1,32.3,375.0,1,4,30.561000000000046
5,Engine Diagnostics,1200.0,1.0,0,Sedan,15,217515.4,60.2,95.5,1200.0,1,4,91.81900000000003
2,Brake Service,800.0,1.25,1,Sedan,9,120579.3,72.6,73.3,775.0,0,4,73.35400000000008
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,11,161655.8,88.0,75.9,8300.0,1,4,89.62100000000008
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,11,180040.6,150.0,244.9,750.0,1,4,239.16800000000015
4,Wheel Alignment,800.0,1.0,1,Sedan,11,134787.4,59.0,67.9,1525.0,1,4,65.46699999999997
1,Change Oil,650.0,0.75,1,Sedan,6,79750.7,47.1,57.1,1525.0,1,4,52.50200000000004
15,Top Overhaul,15000.0,14.0,0,Sedan,6,78964.1,834.0,981.8,16900.0,1,4,973.5240000000006
1,Change Oil,650.0,0.75,1,Sedan,6,78242.8,46.2,47.6,1450.0,1,4,47.233999999999966
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,6,70335.0,114.6,116.2,4375.0,1,4,113.07900000000011
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,6,90667.2,267.9,336.0,2450.0,0,4,341.912
2,Brake Service,800.0,1.25,1,Sedan,6,88284.5,73.7,71.2,3450.0,1,4,73.19899999999991
1,Change Oil,650.0,0.75,1,Sedan,6,77096.6,46.2,48.2,1050.0,1,4,47.60599999999994
2,Brake Service,800.0,1.25,1,Sedan,6,87528.5,76.0,70.5,675.0,0,4,73.55000000000004
2,Brake Service,800.0,1.25,1,Sedan,6,88851.6,73.6,80.2,1200.0,1,4,78.41899999999991
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,6,88752.0,87.7,96.0,975.0,0,4,89.69000000000001
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,6,87112.9,144.0,217.7,1700.0,1,4,199.2630000000003
2,Brake Service,800.0,1.25,1,Sedan,6,77793.6,78.2,73.4,600.0,0,4,74.50899999999993
2,Brake Service,800.0,1.25,1,Sedan,6,90923.8,74.3,77.7,825.0,0,4,78.48899999999995
4,Wheel Alignment,800.0,1.0,1,Sedan,6,96687.5,57.8,54.4,775.0,0,4,55.40699999999997
4,Wheel Alignment,800.0,1.0,1,Sedan,6,98697.0,61.1,57.9,2425.0,1,4,59.287999999999926
2,Brake Service,800.0,1.25,1,Sedan,6,91318.9,72.9,71.8,3525.0,1,4,74.3320000000001
2,Brake Service,800.0,1.25,1,Sedan,6,80919.3,72.4,72.2,1775.0,1,4,71.39999999999988
4,Wheel Alignment,800.0,1.0,1,Sedan,6,90989.0,60.4,67.9,800.0,0,4,61.94799999999999
1,Change Oil,650.0,0.75,1,Sedan,6,89372.9,45.2,45.4,675.0,0,4,45.216
2,Brake Service,800.0,1.25,1,Sedan,6,88647.6,78.3,73.0,850.0,0,4,75.93900000000004
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,6,93098.7,88.5,97.5,8825.0,1,4,93.95400000000004
4,Wheel Alignment,800.0,1.0,1,Sedan,6,91968.1,61.8,62.4,800.0,0,4,62.127999999999965
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,6,79969.3,147.1,218.2,1475.0,1,4,206.31300000000024
2,Brake Service,800.0,1.25,1,Sedan,6,88732.7,72.6,80.7,575.0,0,4,79.11599999999996
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Sedan,6,84356.9,44.8,42.7,575.0,0,4,44.48899999999994
1,Change Oil,650.0,0.75,1,Sedan,14,170172.7,44.9,44.2,625.0,1,4,44.591999999999956
2,Brake Service,800.0,1.25,1,Sedan,14,186145.1,75.6,87.3,850.0,1,4,84.78500000000007
1,Change Oil,650.0,0.75,1,Sedan,16,222951.7,44.6,44.6,650.0,1,4,46.92000000000001
2,Brake Service,800.0,1.25,1,Sedan,16,239867.5,71.5,73.8,800.0,1,4,72.94600000000008
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,16,220452.4,93.7,100.2,9200.0,1,4,96.95099999999996
4,Wheel Alignment,800.0,1.0,1,Sedan,16,249296.3,59.7,49.6,775.0,1,4,61.618999999999986
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,16,257932.4,143.7,224.6,1775.0,1,4,220.2930000000002
2,Brake Service,800.0,1.25,1,Sedan,16,198546.6,74.4,74.4,1225.0,1,4,74.21599999999991
2,Brake Service,800.0,1.25,1,SUV,6,94085.1,71.7,73.2,2550.0,1,3,71.69299999999991
1,Change Oil,650.0,0.75,1,Sedan,6,80083.3,46.6,44.0,675.0,0,4,45.510999999999996
9,Replace Fuel Filter,550.0,0.75,1,Sedan,6,73969.9,46.3,41.5,700.0,0,4,42.865
4,Wheel Alignment,800.0,1.0,1,Sedan,6,75313.9,62.6,57.2,850.0,0,4,60.19599999999995
1,Change Oil,650.0,0.75,1,Crossover,12,187759.3,45.9,47.8,525.0,0,0,48.499000000000066
9,Replace Fuel Filter,550.0,0.75,1,Crossover,12,154923.5,42.9,43.4,475.0,0,0,45.41099999999997
1,Change Oil,650.0,0.75,1,Pickup,6,87110.1,42.9,45.1,600.0,0,2,45.05999999999998
9,Replace Fuel Filter,550.0,0.75,1,Pickup,6,84350.2,44.9,49.0,700.0,1,2,47.931999999999995
2,Brake Service,800.0,1.25,1,Crossover,17,264153.1,75.9,59.2,725.0,0,0,66.47599999999993
2,Brake Service,800.0,1.25,1,Crossover,17,230416.5,72.3,64.2,825.0,1,0,68.96299999999992
12,Replace Suspension Bushing,1500.0,2.5,0,Hatchback,1,13380.6,157.5,178.1,2000.0,1,1,181.32199999999997
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Hatchback,1,10000.0,89.5,79.1,1050.0,0,1,80.78500000000011
4,Wheel Alignment,800.0,1.0,1,Hatchback,1,10000.0,58.8,63.7,775.0,0,1,64.27499999999992
10,Replace Valve Cover Gasket,1400.0,1.75,0,SUV,23,354763.2,108.3,187.6,1675.0,1,3,183.81400000000005
6,Replace Fan Belt,800.0,1.0,1,SUV,23,300551.4,61.2,64.0,950.0,1,3,62.44200000000001
2,Brake Service,800.0,1.25,1,SUV,4,56806.6,72.5,88.5,800.0,0,3,71.50699999999999
2,Brake Service,800.0,1.25,1,SUV,4,53705.4,76.5,79.7,800.0,0,3,77.84999999999995
4,Wheel Alignment,800.0,1.0,1,SUV,4,57604.1,61.6,60.9,1175.0,1,3,61.852
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Sedan,23,308533.7,185.1,379.7,2175.0,1,4,319.173
15,Top Overhaul,15000.0,14.0,0,Sedan,25,357095.8,866.0,1484.9,11075.0,1,4,1491.3579999999981
1,Change Oil,650.0,0.75,1,Sedan,25,348841.3,42.8,44.2,600.0,1,4,43.314999999999934
1,Change Oil,650.0,0.75,1,Van,8,117827.2,45.3,50.0,600.0,0,5,48.416000000000004
9,Replace Fuel Filter,550.0,0.75,1,Van,8,118993.6,44.4,45.0,675.0,1,5,45.47500000000001
1,Change Oil,650.0,0.75,1,Hatchback,1,19849.7,43.8,42.0,650.0,0,1,42.992
9,Replace Fuel Filter,550.0,0.75,1,Hatchback,1,23148.3,44.7,46.6,400.0,0,1,46.35199999999999
2,Brake Service,800.0,1.25,1,Hatchback,1,13306.2,76.8,68.7,1275.0,1,1,71.28899999999993
2,Brake Service,800.0,1.25,1,Hatchback,25,332946.6,73.7,71.6,725.0,1,1,72.8880000000001
2,Brake Service,800.0,1.25,1,Hatchback,25,397834.9,74.6,77.8,950.0,1,1,78.10500000000006
4,Wheel Alignment,800.0,1.0,1,Hatchback,25,328016.8,61.3,58.7,1000.0,1,1,60.7829999999999
15,Top Overhaul,15000.0,14.0,0,Sedan,11,157615.6,848.1,1078.0,18800.0,1,4,1141.5199999999998
1,Change Oil,650.0,0.75,1,Sedan,11,164426.0,46.5,41.9,650.0,0,4,43.39400000000005
2,Brake Service,800.0,1.25,1,Crossover,23,295700.6,71.8,70.0,900.0,1,0,74.18900000000001
2,Brake Service,800.0,1.25,1,Crossover,23,335144.0,72.2,68.0,775.0,1,0,77.72900000000004
1,Change Oil,650.0,0.75,1,Sedan,11,141740.8,45.9,44.7,600.0,0,4,45.51699999999995
9,Replace Fuel Filter,550.0,0.75,1,Sedan,11,156894.3,47.0,45.6,525.0,0,4,47.20199999999998
7,Aircon Cleaning & Freon Charge,2500.0,3.0,0,Van,5,60480.5,175.8,265.5,2375.0,1,5,245.02500000000006
2,Brake Service,800.0,1.25,1,Crossover,11,175749.4,73.9,68.7,850.0,0,0,71.42599999999989
2,Brake Service,800.0,1.25,1,Crossover,11,138800.2,71.3,62.9,775.0,0,0,65.19699999999995
4,Wheel Alignment,800.0,1.0,1,Crossover,11,167469.8,58.8,57.2,1300.0,1,0,58.16699999999996
12,Replace Suspension Bushing,1500.0,2.5,0,Van,25,349083.9,152.9,312.9,1675.0,1,5,295.00000000000006
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Van,25,388542.6,92.3,81.9,925.0,1,5,87.84899999999989
4,Wheel Alignment,800.0,1.0,1,Van,25,346782.6,60.5,62.5,1000.0,1,5,60.48800000000002
17,Replace Shock Absorbers,1500.0,2.0,1,Van,25,364916.0,114.6,116.5,1325.0,1,5,116.14599999999999
1,Change Oil,650.0,0.75,1,Sedan,7,90049.5,45.0,41.7,725.0,0,4,42.826999999999956
9,Replace Fuel Filter,550.0,0.75,1,Sedan,7,93724.3,46.9,49.4,475.0,0,4,48.21499999999999
4,Wheel Alignment,800.0,1.0,1,Sedan,7,92060.4,61.8,61.0,925.0,0,4,61.585999999999984
12,Replace Suspension Bushing,1500.0,2.5,0,Van,13,195329.4,151.2,207.7,2800.0,1,5,236.0459999999999
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Van,13,178939.7,91.3,92.2,775.0,0,5,92.626
4,Wheel Alignment,800.0,1.0,1,Van,13,173308.6,57.8,63.6,1400.0,1,5,62.26100000000004
17,Replace Shock Absorbers,1500.0,2.0,1,Van,13,160850.5,115.7,118.7,1675.0,1,5,116.29300000000008
2,Brake Service,800.0,1.25,1,Sedan,23,315375.3,76.1,78.6,1150.0,1,4,78.4580000000001
2,Brake Service,800.0,1.25,1,Sedan,23,329575.7,72.1,71.2,875.0,1,4,71.20200000000001
4,Wheel Alignment,800.0,1.0,1,Sedan,23,318684.1,60.7,64.4,925.0,1,4,62.69799999999995
2,Brake Service,800.0,1.25,1,Sedan,21,266017.2,73.3,66.6,850.0,1,4,76.89000000000006
2,Brake Service,800.0,1.25,1,Sedan,21,334230.6,73.3,81.1,1000.0,1,4,79.7730000000001
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,21,329923.5,125.7,141.6,4325.0,1,4,136.93600000000015
1,Change Oil,650.0,0.75,1,SUV,19,241207.0,47.2,47.7,575.0,1,3,48.24399999999996
9,Replace Fuel Filter,550.0,0.75,1,SUV,19,230745.9,46.5,46.0,500.0,1,3,46.398999999999994
2,Brake Service,800.0,1.25,1,SUV,19,232737.3,74.8,77.5,1700.0,1,3,77.165
10,Replace Valve Cover Gasket,1400.0,1.75,0,Hatchback,25,332994.4,100.4,184.7,1350.0,1,1,188.88500000000036
6,Replace Fan Belt,800.0,1.0,1,Hatchback,25,347405.4,61.1,68.5,675.0,1,1,63.54000000000003
1,Change Oil,650.0,0.75,1,Hatchback,25,325918.0,43.3,43.1,600.0,1,1,44.14699999999999
1,Change Oil,650.0,0.75,1,Hatchback,15,222167.0,46.8,41.1,625.0,1,1,43.249999999999964
9,Replace Fuel Filter,550.0,0.75,1,Hatchback,15,188338.1,46.4,45.6,650.0,1,1,46.254000000000005
2,Brake Service,800.0,1.25,1,SUV,25,390286.5,73.1,66.6,800.0,1,3,76.19500000000001
2,Brake Service,800.0,1.25,1,SUV,25,317032.4,77.4,77.6,700.0,1,3,78.35200000000005
